"","athlete_id","first_name","last_name","full_name","display_name","weight","height","position_abbreviation","experience_years","rushing_long_rushing","rushing_rushing_attempts","rushing_rushing_touchdowns","rushing_rushing_yards","receiving_receiving_touchdowns","receiving_receiving_yards","receiving_receptions"
"1404","5099736","Ja'shon","Benjamin","Ja'shon Benjamin","Ja'shon Benjamin",195,69,"RB",1,26,45,1,172,1,54,4
"1405","5099736","Ja'shon","Benjamin","Ja'shon Benjamin","Ja'shon Benjamin",195,69,"RB",1,26,45,1,172,1,54,4
"1406","5099736","Ja'shon","Benjamin","Ja'shon Benjamin","Ja'shon Benjamin",195,69,"RB",1,26,45,1,172,1,54,4
"1407","5099736","Ja'shon","Benjamin","Ja'shon Benjamin","Ja'shon Benjamin",195,69,"RB",1,26,45,1,172,1,54,4
"1408","5099736","Ja'shon","Benjamin","Ja'shon Benjamin","Ja'shon Benjamin",195,69,"RB",1,26,45,1,172,1,54,4
"1409","5099736","Ja'shon","Benjamin","Ja'shon Benjamin","Ja'shon Benjamin",195,69,"RB",1,26,45,1,172,1,54,4
"1410","5099736","Ja'shon","Benjamin","Ja'shon Benjamin","Ja'shon Benjamin",195,69,"RB",1,26,45,1,172,1,54,4
"1411","5103798","Daelen","Alexander","Daelen Alexander","Daelen Alexander",210,69,"RB",1,9,18,5,35,1,3,1
"1412","5103798","Daelen","Alexander","Daelen Alexander","Daelen Alexander",210,69,"RB",1,9,18,5,35,1,3,1
"1413","5103798","Daelen","Alexander","Daelen Alexander","Daelen Alexander",210,69,"RB",1,9,18,5,35,1,3,1
"1414","5103798","Daelen","Alexander","Daelen Alexander","Daelen Alexander",210,69,"RB",1,9,18,5,35,1,3,1
"1415","5110516","Arnold","Barnes III","Arnold Barnes III","Arnold Barnes III",225,70,"RB",1,65,23,0,138,0,0,0
"1416","5110535","Kyson","Brown","Kyson Brown","Kyson Brown",205,74,"RB",1,15,23,0,106,0,49,9
"1417","5114332","Jaivian","Thomas","Jaivian Thomas","Jaivian Thomas",175,70,"RB",1,27,18,1,110,1,24,3
"1418","5120317","Jordan","Lovett","Jordan Lovett","Jordan Lovett",196,70,"RB",1,10,13,0,48,0,-1,1
"1419","5120317","Jordan","Lovett","Jordan Lovett","Jordan Lovett",196,70,"RB",1,10,13,0,48,0,-1,1
"1420","5120317","Jordan","Lovett","Jordan Lovett","Jordan Lovett",196,70,"RB",1,10,13,0,48,0,-1,1
"1421","5121571","Ezell","Jolly","Ezell Jolly","Ezell Jolly",175,73,"RB",1,14,15,0,53,0,32,5
"1422","5121607","Ke'Marion","Baldwin","Ke'Marion Baldwin","Ke'Marion Baldwin",208,69,"RB",1,6,3,0,7,0,0,0
"1423","5121623","Keith","Willis Jr.","Keith Willis Jr.","Keith Willis Jr.",206,71,"RB",1,68,51,7,288,0,6,3
"1424","5121623","Keith","Willis Jr.","Keith Willis Jr.","Keith Willis Jr.",206,71,"RB",1,68,51,7,288,0,6,3
"1425","5121709","Rickey","Hunt","Rickey Hunt","Rickey Hunt",203,71,"RB",1,10,6,0,19,0,3,1
"1426","5121721","Jekail","Middlebrook","Jekail Middlebrook","Jekail Middlebrook",186,69,"RB",1,25,18,2,85,0,31,4
"1427","5121721","Jekail","Middlebrook","Jekail Middlebrook","Jekail Middlebrook",186,69,"RB",1,25,18,2,85,0,31,4
"1428","5121721","Jekail","Middlebrook","Jekail Middlebrook","Jekail Middlebrook",186,69,"RB",1,25,18,2,85,0,31,4
"1429","5122043","Jaylen","Poe","Jaylen Poe","Jaylen Poe",207,70,"RB",1,21,6,0,44,0,0,0
"1430","5122147","Vaughn","Blue","Vaughn Blue","Vaughn Blue",190,71,"RB",1,21,18,0,115,1,25,3
"1431","5122147","Vaughn","Blue","Vaughn Blue","Vaughn Blue",190,71,"RB",1,21,18,0,115,1,25,3
"1432","5124334","PJ","Martin","PJ Martin","PJ Martin",205,70,"RB",1,14,9,0,28,0,18,1
"1433","5124334","PJ","Martin","PJ Martin","PJ Martin",205,70,"RB",1,14,9,0,28,0,18,1
"1434","5124334","PJ","Martin","PJ Martin","PJ Martin",205,70,"RB",1,14,9,0,28,0,18,1
"1435","5125366","Sesi","Vailahi","Sesi Vailahi","Sesi Vailahi",195,71,"RB",1,8,6,0,27,0,12,2
"1436","5125366","Sesi","Vailahi","Sesi Vailahi","Sesi Vailahi",195,71,"RB",1,8,6,0,27,0,12,2
"1437","5125366","Sesi","Vailahi","Sesi Vailahi","Sesi Vailahi",195,71,"RB",1,8,6,0,27,0,12,2
"1438","5125366","Sesi","Vailahi","Sesi Vailahi","Sesi Vailahi",195,71,"RB",1,8,6,0,27,0,12,2
"1439","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1440","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1441","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1442","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1443","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1444","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1445","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1446","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1447","5125754","Jai'Den","Thomas","Jai'Den Thomas","Jai'Den Thomas",180,69,"RB",1,46,108,12,503,0,62,7
"1448","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1449","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1450","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1451","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1452","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1453","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1454","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1455","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1456","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1457","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1458","5150313","Kanye","Udoh","Kanye Udoh","Kanye Udoh",220,72,"RB",1,23,99,1,524,0,0,1
"1459","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1460","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1461","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1462","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1463","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1464","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1465","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1466","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1467","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1468","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1469","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1470","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1471","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1472","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1473","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1474","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1475","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1476","5150556","Jay","Haynes","Jay Haynes","Jay Haynes",185,71,"RB",1,17,6,1,35,1,20,2
"1477","5151112","David","Mbadinga","David Mbadinga","David Mbadinga",190,67,"RB",1,12,18,1,68,0,10,2
"1478","5151112","David","Mbadinga","David Mbadinga","David Mbadinga",190,67,"RB",1,12,18,1,68,0,10,2
"1479","5151112","David","Mbadinga","David Mbadinga","David Mbadinga",190,67,"RB",1,12,18,1,68,0,10,2
"1480","5151112","David","Mbadinga","David Mbadinga","David Mbadinga",190,67,"RB",1,12,18,1,68,0,10,2
"1481","5151112","David","Mbadinga","David Mbadinga","David Mbadinga",190,67,"RB",1,12,18,1,68,0,10,2
"1482","5151176","Mike","Franklin","Mike Franklin","Mike Franklin",225,74,"RB",3,21,45,3,180,0,35,4
"1483","5151317","Robert","Henry","Robert Henry","Robert Henry",190,70,"RB",3,43,113,9,551,0,103,17
"1484","5151317","Robert","Henry","Robert Henry","Robert Henry",190,70,"RB",3,43,113,9,551,0,103,17
"1485","5151317","Robert","Henry","Robert Henry","Robert Henry",190,70,"RB",3,43,113,9,551,0,103,17
"1486","5151317","Robert","Henry","Robert Henry","Robert Henry",190,70,"RB",3,43,113,9,551,0,103,17
"1487","5151317","Robert","Henry","Robert Henry","Robert Henry",190,70,"RB",3,43,113,9,551,0,103,17
"1488","5151317","Robert","Henry","Robert Henry","Robert Henry",190,70,"RB",3,43,113,9,551,0,103,17
"1489","5151391","KJ","Edwards","KJ Edwards","KJ Edwards",180,70,"RB",3,12,2,0,18,0,0,0
"1490","5151391","KJ","Edwards","KJ Edwards","KJ Edwards",180,70,"RB",3,12,2,0,18,0,0,0
"1491","5151391","KJ","Edwards","KJ Edwards","KJ Edwards",180,70,"RB",3,12,2,0,18,0,0,0
"1492","5151391","KJ","Edwards","KJ Edwards","KJ Edwards",180,70,"RB",3,12,2,0,18,0,0,0
"1493","5151391","KJ","Edwards","KJ Edwards","KJ Edwards",180,70,"RB",3,12,2,0,18,0,0,0
"1494","5151391","KJ","Edwards","KJ Edwards","KJ Edwards",180,70,"RB",3,12,2,0,18,0,0,0
"1495","5151391","KJ","Edwards","KJ Edwards","KJ Edwards",180,70,"RB",3,12,2,0,18,0,0,0
"1496","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1497","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1498","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1499","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1500","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1501","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1502","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1503","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1504","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1505","5151603","Dorian","Lewis","Dorian Lewis","Dorian Lewis",198,71,"RB",4,23,24,0,123,0,10,2
"1506","5151906","Dylan","Carson","Dylan Carson","Dylan Carson",210,72,"RB",2,68,66,2,479,0,0,0
"1507","5151909","Kaden","Cloud","Kaden Cloud","Kaden Cloud",185,69,"RB",2,11,2,0,11,0,0,0
"1508","5151909","Kaden","Cloud","Kaden Cloud","Kaden Cloud",185,69,"RB",2,11,2,0,11,0,0,0
"1509","5151909","Kaden","Cloud","Kaden Cloud","Kaden Cloud",185,69,"RB",2,11,2,0,11,0,0,0
"1510","5151965","Kadarius","Calloway","Kadarius Calloway","Kadarius Calloway",217,72,"RB",3,75,78,4,594,1,48,8
"1511","5151965","Kadarius","Calloway","Kadarius Calloway","Kadarius Calloway",217,72,"RB",3,75,78,4,594,1,48,8
"1512","5151965","Kadarius","Calloway","Kadarius Calloway","Kadarius Calloway",217,72,"RB",3,75,78,4,594,1,48,8
"1513","5151965","Kadarius","Calloway","Kadarius Calloway","Kadarius Calloway",217,72,"RB",3,75,78,4,594,1,48,8
"1514","5151965","Kadarius","Calloway","Kadarius Calloway","Kadarius Calloway",217,72,"RB",3,75,78,4,594,1,48,8
"1515","5152200","Jamari","Ferrell","Jamari Ferrell","Jamari Ferrell",200,68,"RB",3,17,47,1,163,0,7,2
"1516","5152209","Jeffery","Pittman","Jeffery Pittman","Jeffery Pittman",205,71,"RB",3,59,54,1,268,2,91,13
"1517","5152209","Jeffery","Pittman","Jeffery Pittman","Jeffery Pittman",205,71,"RB",3,59,54,1,268,2,91,13
"1518","5152221","Donerio","Davenport","Donerio Davenport","Donerio Davenport",210,73,"RB",3,43,90,2,458,2,102,11
"1519","5152221","Donerio","Davenport","Donerio Davenport","Donerio Davenport",210,73,"RB",3,43,90,2,458,2,102,11
"1520","5152221","Donerio","Davenport","Donerio Davenport","Donerio Davenport",210,73,"RB",3,43,90,2,458,2,102,11
"1521","5152221","Donerio","Davenport","Donerio Davenport","Donerio Davenport",210,73,"RB",3,43,90,2,458,2,102,11
"1522","5152924","JQ","Gray","JQ Gray","JQ Gray",160,69,"RB",1,3,3,0,6,0,0,0
"1523","5152924","JQ","Gray","JQ Gray","JQ Gray",160,69,"RB",1,3,3,0,6,0,0,0
"1524","5153650","Davon","Booth","Davon Booth","Davon Booth",205,70,"RB",3,49,116,5,734,0,39,10
"1525","5153650","Davon","Booth","Davon Booth","Davon Booth",205,70,"RB",3,49,116,5,734,0,39,10
"1526","5153650","Davon","Booth","Davon Booth","Davon Booth",205,70,"RB",3,49,116,5,734,0,39,10
"1527","5154338","Djay","Braswell","Djay Braswell","Djay Braswell",204,71,"RB",1,9,12,0,25,0,35,3
"1528","5154339","Mario","Anderson","Mario Anderson","Mario Anderson",208,69,"RB",4,75,143,3,707,1,153,22
"1529","5154339","Mario","Anderson","Mario Anderson","Mario Anderson",208,69,"RB",4,75,143,3,707,1,153,22
"1530","5154339","Mario","Anderson","Mario Anderson","Mario Anderson",208,69,"RB",4,75,143,3,707,1,153,22
"1531","5156906","Elijah","Davis","Elijah Davis","Elijah Davis",228,69,"RB",1,20,27,3,160,0,4,1
"1532","5156906","Elijah","Davis","Elijah Davis","Elijah Davis",228,69,"RB",1,20,27,3,160,0,4,1
"1533","5156906","Elijah","Davis","Elijah Davis","Elijah Davis",228,69,"RB",1,20,27,3,160,0,4,1
"1534","5156933","Rahsul","Faison","Rahsul Faison","Rahsul Faison",200,71,"RB",3,60,105,5,688,0,50,9
"1535","5157261","Ja'Vin","Simpkins","Ja'Vin Simpkins","Ja'Vin Simpkins",190,69,"RB",1,22,19,1,120,0,0,0
"1536","5157268","Darren","Lloyd","Darren Lloyd","Darren Lloyd",170,66,"RB",1,4,2,0,6,0,0,0
"1537","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1538","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1539","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1540","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1541","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1542","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1543","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1544","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1545","5157269","Jahbari","Kuykendall","Jahbari Kuykendall","Jahbari Kuykendall",190,66,"RB",1,34,3,0,33,0,0,0
"1546","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1547","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1548","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1549","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1550","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1551","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1552","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1553","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1554","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1555","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1556","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1557","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1558","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1559","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1560","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1561","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1562","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1563","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1564","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1565","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1566","5158355","Tyler","Bradley","Tyler Bradley","Tyler Bradley",170,66,"RB",1,13,2,0,16,0,20,3
"1567","5159834","Curtis","Douglas","Curtis Douglas","Curtis Douglas",200,72,"RB",1,12,8,0,39,0,0,0
"1568","5159834","Curtis","Douglas","Curtis Douglas","Curtis Douglas",200,72,"RB",1,12,8,0,39,0,0,0
"1569","5159834","Curtis","Douglas","Curtis Douglas","Curtis Douglas",200,72,"RB",1,12,8,0,39,0,0,0
"1570","5159948","Chris","Johnson Jr.","Chris Johnson Jr.","Chris Johnson Jr.",180,72,"RB",1,24,11,1,73,0,2,1
"1571","5159948","Chris","Johnson Jr.","Chris Johnson Jr.","Chris Johnson Jr.",180,72,"RB",1,24,11,1,73,0,2,1
"1572","5159948","Chris","Johnson Jr.","Chris Johnson Jr.","Chris Johnson Jr.",180,72,"RB",1,24,11,1,73,0,2,1
"1573","5159948","Chris","Johnson Jr.","Chris Johnson Jr.","Chris Johnson Jr.",180,72,"RB",1,24,11,1,73,0,2,1
"1574","5159948","Chris","Johnson Jr.","Chris Johnson Jr.","Chris Johnson Jr.",180,72,"RB",1,24,11,1,73,0,2,1
"1575","5159948","Chris","Johnson Jr.","Chris Johnson Jr.","Chris Johnson Jr.",180,72,"RB",1,24,11,1,73,0,2,1
"1576","5159948","Chris","Johnson Jr.","Chris Johnson Jr.","Chris Johnson Jr.",180,72,"RB",1,24,11,1,73,0,2,1
"1577","5160209","Landan","Brown","Landan Brown","Landan Brown",215,71,"RB",1,6,9,0,17,0,13,3
"1578","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1579","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1580","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1581","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1582","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1583","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1584","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1585","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1586","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1587","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1588","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1589","5160228","Dorian","Smith","Dorian Smith","Dorian Smith",175,69,"RB",1,29,2,1,34,0,3,1
"1590","5162845","Jacqez","Barksdale","Jacqez Barksdale","Jacqez Barksdale",225,72,"RB",3,39,52,2,248,0,8,6
"1591","5162845","Jacqez","Barksdale","Jacqez Barksdale","Jacqez Barksdale",225,72,"RB",3,39,52,2,248,0,8,6
"1592","5162845","Jacqez","Barksdale","Jacqez Barksdale","Jacqez Barksdale",225,72,"RB",3,39,52,2,248,0,8,6
"1593","5162845","Jacqez","Barksdale","Jacqez Barksdale","Jacqez Barksdale",225,72,"RB",3,39,52,2,248,0,8,6
