athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,defensive_passes_defended,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_interceptions_interceptions
4426704,Giovanni,Biggers,Giovanni Biggers,Giovanni Biggers,200,74,DB,1,0,33,54,1
4426710,Kenyatta,Watson II,Kenyatta Watson II,Kenyatta Watson II,195,73,DB,0,0,3,5,0
4426735,Kendall,Bohler,Kendall Bohler,Kendall Bohler,193,72,DB,7,0,24,35,0
4426794,Omar,Brown,Omar Brown,Omar Brown,200,73,S,3,0,35,51,1
4426795,Jahmar,Brown,Jahmar Brown,Jahmar Brown,210,73,S,0,1,4,5,0
4426817,Jarvis,Brownlee Jr.,Jarvis Brownlee Jr.,Jarvis Brownlee Jr.,190,72,CB,5,0,14,28,1
4426832,Warren,Burrell,Warren Burrell,Warren Burrell,190,72,DB,0,0,6,8,1
4426834,Clayton,Bush,Clayton Bush,Clayton Bush,210,73,DB,1,0,19,42,0
4426882,Sebastian,Castro,Sebastian Castro,Sebastian Castro,205,71,DB,8,1,41,61,3
4426895,Chayce,Chalmers,Chayce Chalmers,Chayce Chalmers,215,73,S,1,0,16,29,0
4426896,Don,Chapman,Don Chapman,Don Chapman,200,73,DB,1,1,41,60,2
4426921,Dean,Clark,Dean Clark,Dean Clark,207,73,DB,3,0,43,77,2
4426926,Demani,Richardson,Demani Richardson,Demani Richardson,215,73,S,3,1,44,59,0
4426960,Donavann,Collins,Donavann Collins,Donavann Collins,188,71,DB,1,0,12,16,0
4426970,Glover,Cook III,Glover Cook III,Glover Cook III,195,73,CB,0,0,1,3,0
4427007,Jayden,Curry,Jayden Curry,Jayden Curry,200,71,DB,1,0,6,14,0
4427021,Davion,Daniels,Davion Daniels,Davion Daniels,190,72,S,0,0,10,13,0
4427043,Khalil,Dawsey,Khalil Dawsey,Khalil Dawsey,179,72,DB,3,0,18,25,3
4427059,Josh,DeBerry,Josh DeBerry,Josh DeBerry,180,73,CB,7,1,31,39,2
4427061,Jaylen,DeCoteau,Jaylen DeCoteau,Jaylen DeCoteau,190,71,DB,1,0,8,15,0
4427067,Tre'shon,Devones,Tre'shon Devones,Tre'shon Devones,187,72,CB,10,0,26,37,2
4427068,M.J.,Devonshire,M.J. Devonshire,M.J. Devonshire,190,71,CB,10,0,18,32,4
4427070,Aeneas,DiCosmo,Aeneas DiCosmo,Aeneas DiCosmo,247,75,DB,0,2.5,19,33,0
4427103,Storm,Duck,Storm Duck,Storm Duck,200,73,CB,5,1,21,30,0
4427120,Jaylen,McCollough,Jaylen McCollough,Jaylen McCollough,206,72,DB,3,0,30,54,3
4427135,Jett,Elad,Jett Elad,Jett Elad,205,73,DB,6,0,35,55,0
4427160,Kamren,Fabiculanan,Kamren Fabiculanan,Kamren Fabiculanan,196,73,CB,2,0,16,22,2
4427163,Myles,Farmer,Myles Farmer,Myles Farmer,200,75,DB,0,0,9,15,0
4427216,Nicktroy,Fortune,Nicktroy Fortune,Nicktroy Fortune,190,72,CB,7,0,19,24,2
4427240,DeShawn,Gaddie Jr.,DeShawn Gaddie Jr.,DeShawn Gaddie Jr.,190,73,CB,2,0,5,9,0
4427242,Marcus,Fuqua,Marcus Fuqua,Marcus Fuqua,195,72,S,1,0,37,56,0
4427242,Marcus,Fuqua,Marcus Fuqua,Marcus Fuqua,195,72,S,1,0,37,56,0
4427242,Marcus,Fuqua,Marcus Fuqua,Marcus Fuqua,195,72,S,1,0,37,56,0
4427268,B.J.,Gibson,B.J. Gibson,B.J. Gibson,219,76,DB,0,0,3,3,0
4427274,Tyus,Fields,Tyus Fields,Tyus Fields,174,70,CB,3,0,2,4,1
4427290,Keonte,Glinton,Keonte Glinton,Keonte Glinton,190,71,CB,6,0,13,17,0
4427303,Darius,Gooden,Darius Gooden,Darius Gooden,205,74,CB,1,0,1,3,0
4427316,Marvin,Grant,Marvin Grant,Marvin Grant,205,74,S,1,0,30,46,0
4427325,Renardo,Green,Renardo Green,Renardo Green,186,72,CB,12,0.5,32,43,1
4427334,Aman,Greenwood,Aman Greenwood,Aman Greenwood,197,70,DB,0,0,3,4,0
4427334,Aman,Greenwood,Aman Greenwood,Aman Greenwood,197,70,DB,0,0,3,4,0
4427348,Te'Cory,Couch,Te'Cory Couch,Te'Cory Couch,175,70,CB,3,1,23,35,3
4427356,Kamal,Hadden,Kamal Hadden,Kamal Hadden,197,73,CB,7,0,13,19,3
4427365,Arthur,Hamlin,Arthur Hamlin,Arthur Hamlin,195,72,DB,5,0,23,32,1
4427368,Tate,Hallock,Tate Hallock,Tate Hallock,210,76,S,4,0,48,75,2
4427386,Ricky,Harleston,Ricky Harleston,Ricky Harleston,195,70,DB,1,0,9,23,0
4427393,Jakeen,Harris,Jakeen Harris,Jakeen Harris,200,70,S,0,0,2,2,0
4427400,Kiland,Harrison,Kiland Harrison,Kiland Harrison,180,72,DB,0,0,6,7,0
4427402,Joseph,Charleston,Joseph Charleston,Joseph Charleston,195,72,DB,4,0,38,59,0
4427404,Cam,Hart,Cam Hart,Cam Hart,202,74,CB,4,0,15,21,0
4427427,Rod,Heard II,Rod Heard II,Rod Heard II,190,71,DB,4,1,50,73,1
4427429,Myles,Heard,Myles Heard,Myles Heard,201,71,DB,4,0,40,88,0
4427461,Tyron,Herring,Tyron Herring,Tyron Herring,200,74,DB,5,0,30,40,3
4427474,Jalani,Williams,Jalani Williams,Jalani Williams,193,73,DB,2,0,20,26,1
4427494,Chris,Adimora,Chris Adimora,Chris Adimora,231,74,S,0,0,16,27,1
4427509,Shawn,Holton,Shawn Holton,Shawn Holton,175,70,S,1,0,58,83,1
4427528,JaJuan,Hudson,JaJuan Hudson,JaJuan Hudson,175,70,DB,2,0,16,22,0
4427563,Micah,Abraham,Micah Abraham,Micah Abraham,185,71,DB,13,0,19,31,3
4427607,Thomas,Joe-Kamara,Thomas Joe-Kamara,Thomas Joe-Kamara,200,73,DB,1,0,40,59,0
4427657,Demarco,Jones,Demarco Jones,Demarco Jones,185,72,DB,1,0,11,13,2
4427657,Demarco,Jones,Demarco Jones,Demarco Jones,185,72,DB,1,0,11,13,2
4427666,Jeremiah,Josephs,Jeremiah Josephs,Jeremiah Josephs,185,70,DB,6,1.5,40,58,2
4427712,Kym'Mani,King,Kym'Mani King,Kym'Mani King,175,70,DB,0,0,14,20,1
4427736,Caden,Kolesar,Caden Kolesar,Caden Kolesar,195,70,DB,1,0,4,7,0
4427752,Cam,Lampkin,Cam Lampkin,Cam Lampkin,173,71,DB,7,0,16,34,0
4427763,Antavious,Lane,Antavious Lane,Antavious Lane,190,69,DB,1,0,33,54,0
4427822,Kenny,Logan Jr.,Kenny Logan Jr.,Kenny Logan Jr.,205,72,S,5,0,56,86,1
4427822,Kenny,Logan Jr.,Kenny Logan Jr.,Kenny Logan Jr.,205,72,S,5,0,56,86,1
4427822,Kenny,Logan Jr.,Kenny Logan Jr.,Kenny Logan Jr.,205,72,S,5,0,56,86,1
4427874,Zahran,Manley,Zahran Manley,Zahran Manley,189,74,CB,5,0,24,30,2
4427893,KJ,Martin,KJ Martin,KJ Martin,195,73,DB,6,1,16,45,2
4427905,DeJordan,Mask,DeJordan Mask,DeJordan Mask,180,73,DB,0,0,8,11,1
4427905,DeJordan,Mask,DeJordan Mask,DeJordan Mask,180,73,DB,0,0,8,11,1
4427939,Darius,McClendon,Darius McClendon,Darius McClendon,190,74,CB,2,0,38,60,0
4427948,Amir,McDaniel,Amir McDaniel,Amir McDaniel,182,68,CB,0,1,8,10,0
4427952,JaTravis,Broughton,JaTravis Broughton,JaTravis Broughton,190,71,CB,2,0,26,36,0
4427986,Chris,Megginson,Chris Megginson,Chris Megginson,192,72,CB,6,0,17,21,0
4427986,Chris,Megginson,Chris Megginson,Chris Megginson,192,72,CB,6,0,17,21,0
4428013,Mehki,Miller,Mehki Miller,Mehki Miller,200,73,S,2,0,30,50,1
4428047,Jabari,Moore,Jabari Moore,Jabari Moore,195,71,DB,6,0,28,37,0
4428113,Quinton,Newsome,Quinton Newsome,Quinton Newsome,185,73,CB,3,0,20,37,1
4428129,William,Nimmo Jr.,William Nimmo Jr.,William Nimmo Jr.,200,73,DB,0,0,11,21,0
4428141,Kendric,Nowling,Kendric Nowling,Kendric Nowling,215,74,DB,0,0,2,7,0
4428152,Harry,Ochs,Harry Ochs,Harry Ochs,205,71,DB,0,0,12,17,0
4428223,Mark,Perry,Mark Perry,Mark Perry,215,72,S,4,0,44,58,0
4428232,Dell,Pettus,Dell Pettus,Dell Pettus,205,72,S,4,1,39,72,0
4428237,Jalyn,Phillips,Jalyn Phillips,Jalyn Phillips,205,73,S,4,1,15,25,0
4428246,Xavier,Player,Xavier Player,Xavier Player,180,72,CB,4,0,10,17,2
4428248,Lacarea,Pleasant-Johnson,Lacarea Pleasant-Johnson,Lacarea Pleasant-Johnson,190,73,CB,4,0,17,24,1
4428267,Cecil,Powell,Cecil Powell,Cecil Powell,205,72,CB,0,0,2,5,0
4428277,Braden,Price,Braden Price,Braden Price,195,73,DB,2,0,9,10,0
4428283,Deantre,Prince,Deantre Prince,Deantre Prince,185,72,CB,5,1,22,34,1
4428318,Markel,Reed,Markel Reed,Markel Reed,185,73,CB,2,0,12,16,0
4428346,Malik,Richardson,Malik Richardson,Malik Richardson,245,76,DE,0,0,3,5,0
4428350,Quincy,Riley,Quincy Riley,Quincy Riley,185,72,DB,7,0,25,45,2
4428376,Solomon,Rogers,Solomon Rogers,Solomon Rogers,197,72,S,2,0,8,16,0
4428379,Omar,Rogers,Omar Rogers,Omar Rogers,187,72,DB,3,0,5,7,0
4428383,Christian,Roland-Wallace,Christian Roland-Wallace,Christian Roland-Wallace,200,72,CB,9,0,27,37,2
4428393,Nick,Ross,Nick Ross,Nick Ross,190,71,S,3,1.5,42,94,1
4428398,Tyler,Rudolph,Tyler Rudolph,Tyler Rudolph,210,72,S,4,1,23,40,1
4428411,Isaiah,Rutherford,Isaiah Rutherford,Isaiah Rutherford,190,73,DB,3,0,15,22,1
4428414,Mike,Sainristil,Mike Sainristil,Mike Sainristil,182,70,CB,6,2,16,30,5
4428414,Mike,Sainristil,Mike Sainristil,Mike Sainristil,182,70,CB,6,2,16,30,5
4428423,Mathew,Sanchez,Mathew Sanchez,Mathew Sanchez,195,72,S,1,0,4,6,2
4428434,Josh,Sarratt,Josh Sarratt,Josh Sarratt,193,70,S,1,0,7,14,0
4428448,Shyheim,Battle,Shyheim Battle,Shyheim Battle,195,74,CB,4,0,26,39,2
4428471,Bryson,Shaw,Bryson Shaw,Bryson Shaw,190,72,S,0,0,38,52,0
4428472,Chris,Shearin,Chris Shearin,Chris Shearin,193,71,DB,3,0,22,36,2
4428479,Ja'Quan,Sheppard,Ja'Quan Sheppard,Ja'Quan Sheppard,202,74,CB,7,1,26,29,0
4428480,Kempton,Shine,Kempton Shine,Kempton Shine,184,72,DB,8,0,30,55,0
4428496,Cam,Sims,Cam Sims,Cam Sims,185,74,CB,0,0,4,5,0
4428511,Ethan,Slade,Ethan Slade,Ethan Slade,190,72,S,3,0,36,60,1
4428522,Tykee,Smith,Tykee Smith,Tykee Smith,205,70,S,2,2,44,68,4
4428540,Jeffrey,Smyth,Jeffrey Smyth,Jeffrey Smyth,195,71,DB,0,0,6,9,0
4428540,Jeffrey,Smyth,Jeffrey Smyth,Jeffrey Smyth,195,71,DB,0,0,6,9,0
4428566,T.J.,Springer,T.J. Springer,T.J. Springer,195,73,DB,0,0,6,11,0
4428570,Jay,Stanley,Jay Stanley,Jay Stanley,215,74,S,5,0,27,61,3
4428584,Reddy,Steward,Reddy Steward,Reddy Steward,178,71,CB,8,0.5,35,46,4
4428586,Kee'yon,Stewart,Kee'yon Stewart,Kee'yon Stewart,185,72,DB,0,0,8,10,0
4428602,Reggie,Strong,Reggie Strong,Reggie Strong,191,73,CB,0,0,2,4,0
4428605,Mateo,Sudipo,Mateo Sudipo,Mateo Sudipo,210,73,S,0,0,2,3,0
4428622,Keondre,Swoopes,Keondre Swoopes,Keondre Swoopes,190,72,S,1,0,48,72,2
4428622,Keondre,Swoopes,Keondre Swoopes,Keondre Swoopes,190,72,S,1,0,48,72,2
4428633,Dadrion,Taylor-Demerson,Dadrion Taylor-Demerson,Dadrion Taylor-Demerson,195,71,S,6,1,49,66,4
4428694,Dwight,Toombs,Dwight Toombs,Dwight Toombs,210,74,S,0,0,18,29,1
4428695,Nic,Toomer,Nic Toomer,Nic Toomer,190,74,DB,3,1,22,26,1
4428712,K.J.,Trujillo,K.J. Trujillo,K.J. Trujillo,180,72,DB,5,0,12,18,0
4428728,Jaxen,Turner,Jaxen Turner,Jaxen Turner,210,74,DB,0,0,31,59,4
4428729,Solo,Turner,Solo Turner,Solo Turner,215,74,DB,0,0,2,2,0
4428770,Corbin,Walker,Corbin Walker,Corbin Walker,183,71,CB,8,0,25,34,2
4428777,Amir,Wallace,Amir Wallace,Amir Wallace,175,72,CB,6,0,14,22,2
4428797,Woodi,Washington,Woodi Washington,Woodi Washington,202,71,DB,7,0,24,41,0
4428810,AJ,Watts,AJ Watts,AJ Watts,193,71,S,6,0,37,50,2
4428852,Ke'Vric,Wiggins Jr.,Ke'Vric Wiggins Jr.,Ke'Vric Wiggins Jr.,178,72,CB,2,0,15,17,2
4428857,Logan,Berryhill,Logan Berryhill,Logan Berryhill,196,76,S,2,0,34,53,3
4428863,Evan,Williams,Evan Williams,Evan Williams,205,73,S,1,4.5,47,79,0
4428863,Evan,Williams,Evan Williams,Evan Williams,205,73,S,1,4.5,47,79,0
4428870,Ray,Williams,Ray Williams,Ray Williams,190,70,DB,1,0,29,38,1
4428894,Jayden,Williams,Jayden Williams,Jayden Williams,197,72,DB,2,0,6,7,0
4428917,Rashad,Wisdom,Rashad Wisdom,Rashad Wisdom,210,69,S,4,2,47,58,0
4428930,Craig,Woodson,Craig Woodson,Craig Woodson,210,72,DB,3,0,52,78,1
4428932,A.J.,Woods,A.J. Woods,A.J. Woods,195,71,CB,3,2,15,30,1
4428932,A.J.,Woods,A.J. Woods,A.J. Woods,195,71,CB,3,2,15,30,1
4428966,Isheem,Young,Isheem Young,Isheem Young,215,70,S,1,0,7,14,0
4428981,Caleb,Blake,Caleb Blake,Caleb Blake,187,72,CB,5,0,21,30,2
4429018,R.J.,Mickens,R.J. Mickens,R.J. Mickens,210,72,S,3,0,27,41,0
4429036,Major,Burns,Major Burns,Major Burns,193,74,S,3,1,35,77,1
4429038,Trevon,Booker,Trevon Booker,Trevon Booker,199,72,DB,2,0,28,36,1
4429038,Trevon,Booker,Trevon Booker,Trevon Booker,199,72,DB,2,0,28,36,1
4429092,Andre,Seldon,Andre Seldon,Andre Seldon,190,69,CB,6,0,35,50,1
4429110,Lathan,Ransom,Lathan Ransom,Lathan Ransom,210,73,S,2,0,21,34,1
4429112,Jordan,Toles,Jordan Toles,Jordan Toles,209,73,DB,0,0,31,57,3
4429112,Jordan,Toles,Jordan Toles,Jordan Toles,209,73,DB,0,0,31,57,3
4429128,Dwight,McGlothern,Dwight McGlothern,Dwight McGlothern,188,74,CB,6,0,19,20,3
4429130,Jordan,Morant,Jordan Morant,Jordan Morant,210,72,S,0,0,5,7,0
4429139,Makari,Paige,Makari Paige,Makari Paige,208,76,DB,2,0,13,32,0
4429146,Keontae,Jenkins,Keontae Jenkins,Keontae Jenkins,180,70,CB,0,0,5,7,0
4429147,R.J.,Moten,R.J. Moten,R.J. Moten,220,72,S,0,0,4,8,0
4429147,R.J.,Moten,R.J. Moten,R.J. Moten,220,72,S,0,0,4,8,0
4429156,Myles,Slusher,Myles Slusher,Myles Slusher,195,72,S,1,1,16,17,0
4429162,Jaiden,Francois,Jaiden Francois,Jaiden Francois,190,72,CB,2,0,16,48,1
4429178,Joel,Williams,Joel Williams,Joel Williams,203,73,DB,0,0,4,6,0
4429178,Joel,Williams,Joel Williams,Joel Williams,203,73,DB,0,0,4,6,0
4429193,Kris,Abrams-Draine,Kris Abrams-Draine,Kris Abrams-Draine,178,71,CB,11,0,35,46,4
4429221,Kevon,Angry,Kevon Angry,Kevon Angry,185,69,DB,1,0,9,9,0
4429225,Dylan,Appleton,Dylan Appleton,Dylan Appleton,200,70,DB,0,0,5,9,0
4429228,Tristan,Armstrong,Tristan Armstrong,Tristan Armstrong,195,71,CB,0,0,4,8,0
4429249,Justin,Barron,Justin Barron,Justin Barron,231,76,DB,8,0.5,49,82,1
4429249,Justin,Barron,Justin Barron,Justin Barron,231,76,DB,8,0.5,49,82,1
4429281,Korie,Black,Korie Black,Korie Black,185,72,CB,5,0,13,17,1
4429281,Korie,Black,Korie Black,Korie Black,185,72,CB,5,0,13,17,1
4429291,Beau,Brade,Beau Brade,Beau Brade,210,73,S,6,0,46,72,1
4429321,Stacy,Brown,Stacy Brown,Stacy Brown,205,75,S,1,0,5,7,0
4429324,Cobee,Bryant,Cobee Bryant,Cobee Bryant,175,72,CB,5,0,28,30,3
4429348,Ish,Burdine,Ish Burdine,Ish Burdine,195,73,CB,0,0,5,6,0
4429348,Ish,Burdine,Ish Burdine,Ish Burdine,195,73,CB,0,0,5,6,0
4429366,Derrick,Canteen,Derrick Canteen,Derrick Canteen,194,71,CB,5,0,22,42,1
4429387,Alfred,Chea,Alfred Chea,Alfred Chea,216,74,DB,0,0,2,4,0
4429397,Donovan,Clark,Donovan Clark,Donovan Clark,194,74,CB,1,0,4,8,0
4429406,An'Darius,Coffey,An'Darius Coffey,An'Darius Coffey,200,70,DB,3,1,14,20,0
4429411,Jordan,Clark,Jordan Clark,Jordan Clark,185,70,DB,9,0,30,50,0
4429480,Brandon,Crossley,Brandon Crossley,Brandon Crossley,186,72,S,1,0,9,11,0
4429488,Fentrell,Cypress II,Fentrell Cypress II,Fentrell Cypress II,187,72,DB,7,0,26,37,0
4429500,Tony,Davis,Tony Davis,Tony Davis,195,74,DB,1,0,6,7,1
4429517,Brian,Dillard,Brian Dillard,Brian Dillard,190,74,CB,0,0,3,3,0
4429546,Colby,Dempsey,Colby Dempsey,Colby Dempsey,180,70,CB,9,0,24,37,1
4429556,Virdel,Edwards II,Virdel Edwards II,Virdel Edwards II,210,74,DB,9,0,28,37,0
4429565,Keaton,Ellis,Keaton Ellis,Keaton Ellis,192,71,S,0,0,12,14,1
4429579,Flip,Dixon,Flip Dixon,Flip Dixon,210,74,DB,4,0,48,70,1
4429580,Daquan,Evans,Daquan Evans,Daquan Evans,190,71,DB,7,3,42,59,1
4429626,JoJo,Forest,JoJo Forest,JoJo Forest,175,71,DB,8,0,10,12,0
4429648,Dallas,Gamble,Dallas Gamble,Dallas Gamble,196,72,CB,1,0,3,6,0
4429655,Jalen,Geiger,Jalen Geiger,Jalen Geiger,199,73,DB,0,0,4,9,0
4429694,Makell,Esteen,Makell Esteen,Makell Esteen,190,73,S,2,0,10,18,1
4429708,Dywan,Griffin,Dywan Griffin,Dywan Griffin,170,71,CB,3,0,17,25,1
4429743,Daequan,Hardy,Daequan Hardy,Daequan Hardy,181,69,CB,7,1,9,15,2
4429747,Jermari,Harris,Jermari Harris,Jermari Harris,190,73,DB,8,0,29,39,1
4429762,Courtline,Flowers,Courtline Flowers,Courtline Flowers,183,72,CB,1,0,29,46,0
4429779,Dejuan,Butler,Dejuan Butler,Dejuan Butler,205,71,DB,0,0,2,4,0
4429785,Elijah,Gaines,Elijah Gaines,Elijah Gaines,197,73,CB,0,0,1,3,0
4429797,Isaac,Gifford,Isaac Gifford,Isaac Gifford,205,73,DB,8,0.5,44,86,1
4429848,Tevin,Griffey,Tevin Griffey,Tevin Griffey,175,71,DB,0,0,7,8,1
4429853,Ethan,Hoover,Ethan Hoover,Ethan Hoover,205,71,DB,2,0,38,76,0
4429873,Antonio,Hunt,Antonio Hunt,Antonio Hunt,173,70,DB,0,0,5,9,0
4429910,Samy,Johnson,Samy Johnson,Samy Johnson,190,70,CB,13,0,29,46,0
4429913,Quinten,Johnson,Quinten Johnson,Quinten Johnson,200,71,DB,4,0,18,20,1
4429921,Avery,Helm,Avery Helm,Avery Helm,185,73,CB,4,1,15,22,0
4429933,Carson,Hinton,Carson Hinton,Carson Hinton,180,72,DB,1,1.5,25,38,0
4429946,PJ,Jules,PJ Jules,PJ Jules,209,75,S,10,0.5,43,96,0
4429956,Jalen,Huff,Jalen Huff,Jalen Huff,191,72,DB,0,0,3,3,0
4430010,LaMareon,James,LaMareon James,LaMareon James,187,70,CB,6,0,30,48,1
4430045,Lovie,Jenkins,Lovie Jenkins,Lovie Jenkins,195,73,DB,1,1,17,29,1
4430060,Tre'Vez,Johnson,Tre'Vez Johnson,Tre'Vez Johnson,195,70,DB,0,0,21,40,0
4430118,Sanoussi,Kane,Sanoussi Kane,Sanoussi Kane,215,72,S,7,1,55,79,0
4430119,Deshawn,McCuin,Deshawn McCuin,Deshawn McCuin,195,72,S,2,0.5,9,14,1
4430139,Da'Raun,McKinney,Da'Raun McKinney,Da'Raun McKinney,200,70,DB,4,0,24,39,0
4430149,Markel,McLaurin,Markel McLaurin,Markel McLaurin,195,71,CB,5,1.5,20,33,0
4430158,Patrick,McMorris,Patrick McMorris,Patrick McMorris,210,72,S,7,1,41,77,1
4430159,Jamal,McMurrin,Jamal McMurrin,Jamal McMurrin,166,70,CB,2,0,6,10,0
4430182,Jarius,Monroe,Jarius Monroe,Jarius Monroe,205,74,CB,10,1,35,48,3
4430214,Romain,Mungin,Romain Mungin,Romain Mungin,170,69,CB,3,0,24,34,0
4430232,Marvae,Myers,Marvae Myers,Marvae Myers,188,72,S,2,1,9,18,2
4430240,Marqui,Lowery Jr.,Marqui Lowery Jr.,Marqui Lowery Jr.,180,72,DB,2,0,3,4,0
4430261,Tyler,Nubin,Tyler Nubin,Tyler Nubin,210,74,S,4,1,34,53,5
4430262,Bud,Clark,Bud Clark,Bud Clark,190,74,S,5,0,21,33,3
4430267,Jaise,Oliver,Jaise Oliver,Jaise Oliver,212,74,S,6,0,31,48,4
4430330,Darien,Porter,Darien Porter,Darien Porter,195,76,DB,3,0,6,8,0
4430365,Jarius,Reimonenq,Jarius Reimonenq,Jarius Reimonenq,194,70,S,4,1,13,25,1
4430447,Josh,Sanguinetti,Josh Sanguinetti,Josh Sanguinetti,195,73,DB,2,0,11,19,2
4430517,David,Spaulding,David Spaulding,David Spaulding,198,73,DB,0,0,5,7,1
4430550,Keyshawn,Swanson,Keyshawn Swanson,Keyshawn Swanson,187,71,S,1,0,24,42,0
4430552,Anthony,Switzer,Anthony Switzer,Anthony Switzer,210,72,S,4,3,39,85,1
4430552,Anthony,Switzer,Anthony Switzer,Anthony Switzer,210,72,S,4,3,39,85,1
4430586,Corry,Thomas Jr.,Corry Thomas Jr.,Corry Thomas Jr.,181,70,DB,0,0,24,38,2
4430586,Corry,Thomas Jr.,Corry Thomas Jr.,Corry Thomas Jr.,181,70,DB,0,0,24,38,2
4430614,Noah,Tumblin,Noah Tumblin,Noah Tumblin,185,74,CB,12,0,30,35,2
4430616,Asa,Turner,Asa Turner,Asa Turner,200,75,S,0,0,13,20,0
4430616,Asa,Turner,Asa Turner,Asa Turner,200,75,S,0,0,13,20,0
4430651,Omari,Porter,Omari Porter,Omari Porter,205,74,S,0,0,10,19,0
4430661,Kanyon,Walker,Kanyon Walker,Kanyon Walker,190,73,DB,2,0,30,50,0
4430691,Nate,Ritchie,Nate Ritchie,Nate Ritchie,205,74,S,0,1,9,15,0
4430691,Nate,Ritchie,Nate Ritchie,Nate Ritchie,205,74,S,0,1,9,15,0
4430704,Hunter,Sellers,Hunter Sellers,Hunter Sellers,174,71,CB,1,0,9,13,0
4430706,Nick,Session,Nick Session,Nick Session,193,72,S,0,0,1,3,0
4430740,Trent,Simms,Trent Simms,Trent Simms,215,72,S,3,0,16,34,1
4430746,Daytione,Smith,Daytione Smith,Daytione Smith,186,72,CB,1,1,7,11,0
4430766,Lance,Wise,Lance Wise,Lance Wise,195,69,S,3,0,38,82,5
4430805,Dontae,Manning,Dontae Manning,Dontae Manning,185,70,DB,5,0,16,24,1
4430819,Jalen,Kimber,Jalen Kimber,Jalen Kimber,185,72,CB,5,0,18,23,0
4430821,Kitan,Crawford,Kitan Crawford,Kitan Crawford,200,71,DB,1,0,18,24,1
4430832,Jaylen,Stinson,Jaylen Stinson,Jaylen Stinson,177,68,S,5,1,37,82,1
4430855,Jahari,Rogers,Jahari Rogers,Jahari Rogers,187,72,CB,0,0,13,16,1
4430859,Lorando,Johnson,Lorando Johnson,Lorando Johnson,193,72,DB,5,1,20,29,1
4430874,LaMiles,Brooks,LaMiles Brooks,LaMiles Brooks,188,74,DB,6,0,36,62,1
4430888,Jerrin,Thompson,Jerrin Thompson,Jerrin Thompson,191,72,DB,7,0,17,35,3
4430925,Jahdae,Barron,Jahdae Barron,Jahdae Barron,192,71,DB,5,0,29,54,1
4430955,Bryson,Bonds,Bryson Bonds,Bryson Bonds,200,73,DB,0,0,4,4,0
4430961,Devan,Boykin,Devan Boykin,Devan Boykin,195,70,DB,1,0,22,54,3
4430974,Tyler,Bride,Tyler Bride,Tyler Bride,180,70,DB,0,0,2,5,0
4430989,Quadric,Bullard,Quadric Bullard,Quadric Bullard,170,72,DB,3,0,27,33,1
4431005,Xavier,Watts,Xavier Watts,Xavier Watts,198,71,S,4,0,28,47,7
4431006,Caelen,Carson,Caelen Carson,Caelen Carson,195,72,CB,8,0,29,42,0
4431017,Mason,Chambers,Mason Chambers,Mason Chambers,210,72,S,1,0,28,68,1
4431036,Macen,Williams,Macen Williams,Macen Williams,180,70,DB,0,0,8,13,0
4431048,Jacobe,Covington,Jacobe Covington,Jacobe Covington,200,74,CB,0,0,5,8,1
4431064,RJ,Delancy III,RJ Delancy III,RJ Delancy III,180,72,CB,8,0,10,20,1
4431107,Jalen,Glaze,Jalen Glaze,Jalen Glaze,190,70,DB,0,0,3,6,1
4431111,Malcolm,Greene,Malcolm Greene,Malcolm Greene,188,70,CB,0,0,11,15,0
4431125,DeMarrquese,Hayes,DeMarrquese Hayes,DeMarrquese Hayes,210,71,S,0,0,0,2,0
4431145,Maxen,Hook,Maxen Hook,Maxen Hook,205,72,S,4,0,37,69,3
4431145,Maxen,Hook,Maxen Hook,Maxen Hook,205,72,S,4,0,37,69,3
4431188,Kaonohi,Kaniho,Kaonohi Kaniho,Kaonohi Kaniho,183,70,CB,3,0,15,21,1
4431194,Billy,Bowman Jr.,Billy Bowman Jr.,Billy Bowman Jr.,194,70,DB,4,0,35,61,6
4431194,Billy,Bowman Jr.,Billy Bowman Jr.,Billy Bowman Jr.,194,70,DB,4,0,35,61,6
4431199,Markevious,Brown,Markevious Brown,Markevious Brown,180,71,DB,5,1,32,45,0
4431202,Chris,Keys,Chris Keys,Chris Keys,190,72,S,1,0,4,10,0
4431205,Devyn,King,Devyn King,Devyn King,180,71,DB,2,0,7,9,0
4431208,JD,Coffey III,JD Coffey III,JD Coffey III,190,72,S,0,0,11,12,0
4431220,David,Laney,David Laney,David Laney,175,73,S,0,0,18,24,1
4431226,Clarence,Lewis,Clarence Lewis,Clarence Lewis,196,71,CB,3,0,7,8,1
4431239,Gunner,Maldonado,Gunner Maldonado,Gunner Maldonado,195,72,S,1,0,49,70,1
4431240,Faybian,Marks,Faybian Marks,Faybian Marks,191,70,CB,1,0,2,2,0
4431242,Cameron,Martinez,Cameron Martinez,Cameron Martinez,198,70,S,0,0,2,2,0
4431242,Cameron,Martinez,Cameron Martinez,Cameron Martinez,198,70,S,0,0,2,2,0
4431292,Devin,Neal,Devin Neal,Devin Neal,210,72,DB,6,0,41,67,4
4431293,Devonte,Golden-Nelson,Devonte Golden-Nelson,Devonte Golden-Nelson,185,70,CB,1,0,15,22,2
4431298,A.T.,Ntantang,A.T. Ntantang,A.T. Ntantang,192,69,DB,4,1,12,18,0
