athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,general_fumbles_forced,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_passes_defended
4877763,TJ,Young,TJ Young,TJ Young,216,74,LB,0,0,0,4,0
4877776,Donovan,Everette,Donovan Everette,Donovan Everette,250,74,DL,0,0,2,6,0
4877781,Reggie,Thomas,Reggie Thomas,Reggie Thomas,210,72,LB,2,1,18,24,0
4877797,Tim,O'Hearn,Tim O'Hearn,Tim O'Hearn,252,76,LB,0,4,23,41,4
4877817,Jailin,Walker,Jailin Walker,Jailin Walker,218,73,LB,3,1.5,29,55,4
4877817,Jailin,Walker,Jailin Walker,Jailin Walker,218,73,LB,3,1.5,29,55,4
4877855,Michael,McCormick,Michael McCormick,Michael McCormick,225,73,LB,0,0,5,9,0
4877894,Donovan,Hoilette,Donovan Hoilette,Donovan Hoilette,208,76,LB,1,2,11,24,0
4877896,Owen,Laughlin,Owen Laughlin,Owen Laughlin,205,73,LB,0,0,1,2,0
4877896,Owen,Laughlin,Owen Laughlin,Owen Laughlin,205,73,LB,0,0,1,2,0
4878142,Mason,Woods,Mason Woods,Mason Woods,220,72,LB,2,1,16,44,0
4878150,Evan,Rutkowski,Evan Rutkowski,Evan Rutkowski,200,74,LB,1,0,15,28,0
4878164,Malin,White,Malin White,Malin White,251,74,LB,1,0,8,21,0
4878171,Luke,Banbury,Luke Banbury,Luke Banbury,230,74,LB,0,1,18,41,0
4878192,Hunter,Sloan,Hunter Sloan,Hunter Sloan,250,75,LB,0,2,5,21,0
4878222,Braden,Mullen,Braden Mullen,Braden Mullen,225,75,LB,1,5.5,13,19,0
4878230,Eric,Little,Eric Little,Eric Little,194,73,LB,0,0,9,35,1
4878239,Marcus,Alexander,Marcus Alexander,Marcus Alexander,222,73,LB,0,0,2,10,0
4878266,Max,Matolcsy,Max Matolcsy,Max Matolcsy,220,72,LB,0,0,9,16,0
4878440,Avery,Sledge,Avery Sledge,Avery Sledge,220,75,LB,0,0,0,2,0
4878440,Avery,Sledge,Avery Sledge,Avery Sledge,220,75,LB,0,0,0,2,0
4878545,Jake,Ripp,Jake Ripp,Jake Ripp,227,75,LB,0,0,7,12,0
4878688,Christian,Boivin,Christian Boivin,Christian Boivin,220,72,LB,0,0,5,9,0
4878688,Christian,Boivin,Christian Boivin,Christian Boivin,220,72,LB,0,0,5,9,0
4878758,Tony,Brown,Tony Brown,Tony Brown,200,75,LB,0,0,22,29,1
4878758,Tony,Brown,Tony Brown,Tony Brown,200,75,LB,0,0,22,29,1
4878787,Shane,Hartzell,Shane Hartzell,Shane Hartzell,225,72,LB,0,4.5,50,91,3
4878810,Terrance,Hollon,Terrance Hollon,Terrance Hollon,220,73,LB,0,2.5,36,54,1
4878839,Tucker,Langenberg,Tucker Langenberg,Tucker Langenberg,224,74,LB,1,0,35,68,0
4878866,Austin,Rosetta,Austin Rosetta,Austin Rosetta,225,74,LB,0,0,3,4,0
4878913,Louis,Wilbert,Louis Wilbert,Louis Wilbert,224,74,LB,0,0,3,11,0
4878961,Preston,Zandier,Preston Zandier,Preston Zandier,225,74,LB,0,0,4,8,0
4878989,Mike,Johnson,Mike Johnson,Mike Johnson,215,70,LB,1,1,4,11,0
4878990,DJ,Frazier,DJ Frazier,DJ Frazier,210,72,LB,1,1,31,52,1
4878993,Malek,Sabri,Malek Sabri,Malek Sabri,250,73,DL,0,0,8,12,1
4879028,Blake,Surface,Blake Surface,Blake Surface,230,74,LB,0,0,4,20,0
4879049,Javoni,Hales,Javoni Hales,Javoni Hales,238,71,LB,0,0,10,21,0
4879064,Frankie,Monte,Frankie Monte,Frankie Monte,233,72,LB,0,2,28,65,2
4879117,Angelo,Vokolos,Angelo Vokolos,Angelo Vokolos,185,70,LB,2,4.5,12,36,0
4879129,Isaiah,Lawson,Isaiah Lawson,Isaiah Lawson,200,73,DB,0,0,9,19,1
4879131,Max,U'Ren,Max U'Ren,Max U'Ren,225,74,LB,0,1,23,40,1
4879149,Jake,Birmingham,Jake Birmingham,Jake Birmingham,235,73,LB,0,0,7,13,1
4879149,Jake,Birmingham,Jake Birmingham,Jake Birmingham,235,73,LB,0,0,7,13,1
4879212,Trey,Moore,Trey Moore,Trey Moore,235,75,LB,1,14,30,45,3
4879213,Jimmori,Robinson,Jimmori Robinson,Jimmori Robinson,235,78,LB,1,4,22,37,2
4879213,Jimmori,Robinson,Jimmori Robinson,Jimmori Robinson,235,78,LB,1,4,22,37,2
4879235,Malachi,McNeal,Malachi McNeal,Malachi McNeal,235,72,LB,0,3,43,67,1
4879262,Logan,Kopp,Logan Kopp,Logan Kopp,222,73,LB,2,3.5,38,79,4
4879286,Joshua,Rudolph,Joshua Rudolph,Joshua Rudolph,230,71,LB,0,0,13,18,1
4879419,Will,Leota,Will Leota,Will Leota,215,74,LB,0,0,37,74,2
4879467,Jase,Williams,Jase Williams,Jase Williams,227,74,LB,0,0,0,4,0
4879516,Kavian,Gaither,Kavian Gaither,Kavian Gaither,215,72,LB,2,1,45,72,1
4879617,Sam,Mathews,Sam Mathews,Sam Mathews,210,75,LB,1,0,9,12,0
4879617,Sam,Mathews,Sam Mathews,Sam Mathews,210,75,LB,1,0,9,12,0
4879617,Sam,Mathews,Sam Mathews,Sam Mathews,210,75,LB,1,0,9,12,0
4879617,Sam,Mathews,Sam Mathews,Sam Mathews,210,75,LB,1,0,9,12,0
4879816,Rashon,Myles Jr.,Rashon Myles Jr.,Rashon Myles Jr.,209,73,LB,0,0,1,2,0
4879816,Rashon,Myles Jr.,Rashon Myles Jr.,Rashon Myles Jr.,209,73,LB,0,0,1,2,0
4879816,Rashon,Myles Jr.,Rashon Myles Jr.,Rashon Myles Jr.,209,73,LB,0,0,1,2,0
4879934,Brett,Gerena,Brett Gerena,Brett Gerena,230,72,LB,1,0,10,17,0
4879934,Brett,Gerena,Brett Gerena,Brett Gerena,230,72,LB,1,0,10,17,0
4879934,Brett,Gerena,Brett Gerena,Brett Gerena,230,72,LB,1,0,10,17,0
4879934,Brett,Gerena,Brett Gerena,Brett Gerena,230,72,LB,1,0,10,17,0
4880093,Nathan,Voorhis,Nathan Voorhis,Nathan Voorhis,254,74,LB,0,0,0,3,0
4880097,Matt,Hohlt,Matt Hohlt,Matt Hohlt,225,74,LB,0,0,4,9,0
4880097,Matt,Hohlt,Matt Hohlt,Matt Hohlt,225,74,LB,0,0,4,9,0
4880126,Andrew,Behm,Andrew Behm,Andrew Behm,225,73,LB,0,0,2,10,0
4880151,Jack,Reiger,Jack Reiger,Jack Reiger,225,73,LB,0,0,3,5,0
4880151,Jack,Reiger,Jack Reiger,Jack Reiger,225,73,LB,0,0,3,5,0
4880158,Jack,Beebe,Jack Beebe,Jack Beebe,223,73,LB,0,0,9,15,0
4880167,Jackson,Wiegold,Jackson Wiegold,Jackson Wiegold,220,74,LB,0,0,0,4,0
4880211,Oscar,McWood,Oscar McWood,Oscar McWood,222,73,LB,0,2,7,22,0
4880211,Oscar,McWood,Oscar McWood,Oscar McWood,222,73,LB,0,2,7,22,0
4880226,Dylan,Bennett,Dylan Bennett,Dylan Bennett,235,75,LB,0,0,6,6,0
4880227,Nick,Lapi,Nick Lapi,Nick Lapi,220,74,LB,0,0,4,10,0
4880273,Kyle,Louis,Kyle Louis,Kyle Louis,220,71,LB,0,0,5,19,0
4880275,Jonathan,Thompson,Jonathan Thompson,Jonathan Thompson,230,74,LB,0,0,20,31,0
4880275,Jonathan,Thompson,Jonathan Thompson,Jonathan Thompson,230,74,LB,0,0,20,31,0
4880275,Jonathan,Thompson,Jonathan Thompson,Jonathan Thompson,230,74,LB,0,0,20,31,0
4880275,Jonathan,Thompson,Jonathan Thompson,Jonathan Thompson,230,74,LB,0,0,20,31,0
4880275,Jonathan,Thompson,Jonathan Thompson,Jonathan Thompson,230,74,LB,0,0,20,31,0
4880275,Jonathan,Thompson,Jonathan Thompson,Jonathan Thompson,230,74,LB,0,0,20,31,0
4880353,Brodrick,Gooch,Brodrick Gooch,Brodrick Gooch,220,72,LB,0,1,12,23,0
4880353,Brodrick,Gooch,Brodrick Gooch,Brodrick Gooch,220,72,LB,0,1,12,23,0
4880360,Josiah,Robinson,Josiah Robinson,Josiah Robinson,208,71,LB,0,2.5,27,39,0
4880362,Reid,Williford,Reid Williford,Reid Williford,225,74,LB,0,0,10,13,0
4880362,Reid,Williford,Reid Williford,Reid Williford,225,74,LB,0,0,10,13,0
4880362,Reid,Williford,Reid Williford,Reid Williford,225,74,LB,0,0,10,13,0
4880561,Amer,Amer,Amer Amer,Amer Amer,229,73,LB,0,0,3,4,0
4880561,Amer,Amer,Amer Amer,Amer Amer,229,73,LB,0,0,3,4,0
4880603,Tim,Thomas,Tim Thomas,Tim Thomas,221,73,LB,0,0,1,2,0
4880613,Bam,Martin-Scott,Bam Martin-Scott,Bam Martin-Scott,226,74,LB,0,2,27,38,1
4880617,Ronnie,Porter,Ronnie Porter,Ronnie Porter,241,73,LB,0,0,2,3,0
4880619,Andrew,Colasurdo,Andrew Colasurdo,Andrew Colasurdo,237,73,LB,0,0,1,3,0
4880619,Andrew,Colasurdo,Andrew Colasurdo,Andrew Colasurdo,237,73,LB,0,0,1,3,0
4880661,James,Neal,James Neal,James Neal,223,72,LB,1,1,27,81,2
4880686,Jianni,Woodson-Brooks,Jianni Woodson-Brooks,Jianni Woodson-Brooks,234,72,LB,0,0,2,12,0
4880695,Kyle,Jacob,Kyle Jacob,Kyle Jacob,226,72,LB,0,0,7,7,0
4880696,Colin,Ramos,Colin Ramos,Colin Ramos,205,71,LB,2,2,57,110,4
4880719,Jordan,Sanders,Jordan Sanders,Jordan Sanders,227,77,LB,0,0,7,18,0
4880719,Jordan,Sanders,Jordan Sanders,Jordan Sanders,227,77,LB,0,0,7,18,0
4880719,Jordan,Sanders,Jordan Sanders,Jordan Sanders,227,77,LB,0,0,7,18,0
4880719,Jordan,Sanders,Jordan Sanders,Jordan Sanders,227,77,LB,0,0,7,18,0
4880861,Parker,Hughes,Parker Hughes,Parker Hughes,210,74,LB,0,2.5,31,53,1
4880861,Parker,Hughes,Parker Hughes,Parker Hughes,210,74,LB,0,2.5,31,53,1
4880877,Jaylen,Smith,Jaylen Smith,Jaylen Smith,214,71,LB,1,0.5,15,24,0
4880985,Terrell,Foster,Terrell Foster,Terrell Foster,220,73,LB,0,0,2,5,0
4880985,Terrell,Foster,Terrell Foster,Terrell Foster,220,73,LB,0,0,2,5,0
4880985,Terrell,Foster,Terrell Foster,Terrell Foster,220,73,LB,0,0,2,5,0
4882022,Ethan,Taite,Ethan Taite,Ethan Taite,225,74,LB,1,0,1,2,0
4882023,Cirby,Coheley,Cirby Coheley,Cirby Coheley,220,76,LB,0,4.5,27,45,2
4882025,Tyrin,Bradley,Tyrin Bradley,Tyrin Bradley,255,75,LB,0,2.5,11,19,1
4882082,Kyle,Taylor,Kyle Taylor,Kyle Taylor,225,73,LB,0,3,25,52,6
4882106,Anthony,Hairston II,Anthony Hairston II,Anthony Hairston II,250,74,LB,0,1.5,4,8,0
4882132,Malich,Jacobs,Malich Jacobs,Malich Jacobs,245,74,LB,1,0,21,41,1
4882714,Marcel,Walker-Burgess,Marcel Walker-Burgess,Marcel Walker-Burgess,230,75,LB,0,4,28,46,1
4883183,Matthew,Baker,Matthew Baker,Matthew Baker,230,76,LB,0,0,9,16,0
4883685,Micah,Davey,Micah Davey,Micah Davey,236,74,LB,1,2,70,130,2
4883834,Chris,Austin,Chris Austin,Chris Austin,200,72,LB,0,0,3,5,0
4883840,Adonis,Davis,Adonis Davis,Adonis Davis,200,72,LB,0,0,4,8,0
4883870,Ricky,Rich,Ricky Rich,Ricky Rich,212,73,LB,1,0.5,16,48,0
4883924,Luke,Herzog,Luke Herzog,Luke Herzog,232,74,LB,0,2.5,23,54,4
4883937,IBK,Mafe,IBK Mafe,IBK Mafe,227,74,DL,0,1,7,11,0
4883943,Caden,Nelson,Caden Nelson,Caden Nelson,220,74,LB,0,0.5,1,7,1
4883953,Nick,Flaskamp,Nick Flaskamp,Nick Flaskamp,222,71,RB,0,0.5,2,4,0
4884096,Rico,Dozier,Rico Dozier,Rico Dozier,195,73,LB,1,1,39,87,0
4885474,Aaron,Kness,Aaron Kness,Aaron Kness,232,72,LB,0,0,1,3,0
4886005,Rodney,Dansby,Rodney Dansby,Rodney Dansby,225,72,LB,0,2,33,90,0
4887172,Alex,Bouldin,Alex Bouldin,Alex Bouldin,235,73,LB,0,0,2,8,0
4887176,Jacob,Williams,Jacob Williams,Jacob Williams,209,72,LB,1,7.5,31,72,2
4887393,Caden,Biser,Caden Biser,Caden Biser,228,72,LB,0,0,12,19,0
4887393,Caden,Biser,Caden Biser,Caden Biser,228,72,LB,0,0,12,19,0
4887537,John,Covert,John Covert,John Covert,215,73,DL,0,1,4,11,0
4887544,Nic,Talich,Nic Talich,Nic Talich,221,72,LB,0,0,1,2,0
4887690,Xavier,Shell,Xavier Shell,Xavier Shell,215,73,LB,0,0,7,16,0
4887841,Quinton,Sharkey,Quinton Sharkey,Quinton Sharkey,210,72,LB,0,1,31,50,3
4887841,Quinton,Sharkey,Quinton Sharkey,Quinton Sharkey,210,72,LB,0,1,31,50,3
4887841,Quinton,Sharkey,Quinton Sharkey,Quinton Sharkey,210,72,LB,0,1,31,50,3
4890074,Erick,Hunter,Erick Hunter,Erick Hunter,205,76,LB,2,2.5,35,60,1
4890074,Erick,Hunter,Erick Hunter,Erick Hunter,205,76,LB,2,2.5,35,60,1
4890074,Erick,Hunter,Erick Hunter,Erick Hunter,205,76,LB,2,2.5,35,60,1
4890572,Jeremiah,Harris,Jeremiah Harris,Jeremiah Harris,215,73,LB,0,0,10,18,0
4890592,Melique,Straker,Melique Straker,Melique Straker,210,70,LB,0,0,41,79,0
4890668,EJ,Green,EJ Green,EJ Green,219,73,LB,0,0,6,25,0
4890668,EJ,Green,EJ Green,EJ Green,219,73,LB,0,0,6,25,0
4890668,EJ,Green,EJ Green,EJ Green,219,73,LB,0,0,6,25,0
4890668,EJ,Green,EJ Green,EJ Green,219,73,LB,0,0,6,25,0
4892239,Liam,Johnson,Liam Johnson,Liam Johnson,220,72,LB,1,3,42,83,3
4892329,Alema,Tupuola,Alema Tupuola,Alema Tupuola,225,72,LB,0,0,4,16,0
4892329,Alema,Tupuola,Alema Tupuola,Alema Tupuola,225,72,LB,0,0,4,16,0
4893051,Nana,Asante,Nana Asante,Nana Asante,210,79,LB,0,2,12,16,1
4893051,Nana,Asante,Nana Asante,Nana Asante,210,79,LB,0,2,12,16,1
4893712,Nicholas,Sanker,Nicholas Sanker,Nicholas Sanker,230,75,LB,0,2,12,21,1
4893721,Caleb,Coleman,Caleb Coleman,Caleb Coleman,220,73,LB,0,0,1,5,0
4893741,Dyami,Rios,Dyami Rios,Dyami Rios,235,73,LB,0,0,2,4,0
4893809,Aiden,McKinley,Aiden McKinley,Aiden McKinley,221,74,LB,2,1.5,22,73,0
4894128,Steven,Ward,Steven Ward,Steven Ward,217,72,LB,0,0,15,18,1
4894128,Steven,Ward,Steven Ward,Steven Ward,217,72,LB,0,0,15,18,1
4896317,Jacob,Manu,Jacob Manu,Jacob Manu,225,71,LB,0,6.5,40,97,1
4896353,Jimmy,Rolder,Jimmy Rolder,Jimmy Rolder,233,74,LB,0,0,1,4,0
4897443,Harrison,Taggart,Harrison Taggart,Harrison Taggart,216,73,LB,0,0,14,28,0
4897443,Harrison,Taggart,Harrison Taggart,Harrison Taggart,216,73,LB,0,0,14,28,0
4898201,Trey,White,Trey White,Trey White,240,73,LB,0,0,9,15,1
4898739,William,White,William White,William White,205,73,S,0,0,3,7,0
4898747,Darien,Flynn,Darien Flynn,Darien Flynn,205,72,LB,0,0,0,2,0
4899346,Siale,Esera,Siale Esera,Siale Esera,245,75,LB,0,0,6,19,1
4899440,Asa,Newsom,Asa Newsom,Asa Newsom,217,75,LB,0,0,4,5,0
4899440,Asa,Newsom,Asa Newsom,Asa Newsom,217,75,LB,0,0,4,5,0
4899480,Blake,Nichelson,Blake Nichelson,Blake Nichelson,215,75,LB,0,0,3,14,1
4899480,Blake,Nichelson,Blake Nichelson,Blake Nichelson,215,75,LB,0,0,3,14,1
4899483,Samuel,Omosigho,Samuel Omosigho,Samuel Omosigho,219,74,LB,0,0,3,7,0
4900285,Santorial,Rice,Santorial Rice,Santorial Rice,220,75,LB,1,0,9,23,1
4901373,Harvey,Dyson III,Harvey Dyson III,Harvey Dyson III,250,75,LB,0,0,1,3,0
4903832,Isaiah,Henderson,Isaiah Henderson,Isaiah Henderson,240,75,DL,0,0,6,7,0
4904085,Elijah,Sanders,Elijah Sanders,Elijah Sanders,240,75,LB,0,0,0,2,0
4904970,Javante,Mackey,Javante Mackey,Javante Mackey,228,74,LB,0,2,52,84,1
4906210,Samuel,Dankah,Samuel Dankah,Samuel Dankah,214,78,LB,0,0,10,16,3
4906210,Samuel,Dankah,Samuel Dankah,Samuel Dankah,214,78,LB,0,0,10,16,3
4906210,Samuel,Dankah,Samuel Dankah,Samuel Dankah,214,78,LB,0,0,10,16,3
4906210,Samuel,Dankah,Samuel Dankah,Samuel Dankah,214,78,LB,0,0,10,16,3
4906210,Samuel,Dankah,Samuel Dankah,Samuel Dankah,214,78,LB,0,0,10,16,3
4909947,Anthony,Brackenridge,Anthony Brackenridge,Anthony Brackenridge,224,74,LB,1,0,12,21,0
4910715,James,Smyre,James Smyre,James Smyre,225,74,LB,1,0,4,5,0
4910715,James,Smyre,James Smyre,James Smyre,225,74,LB,1,0,4,5,0
4911485,Konnor,Near,Konnor Near,Konnor Near,232,73,LB,0,0,5,7,0
4911485,Konnor,Near,Konnor Near,Konnor Near,232,73,LB,0,0,5,7,0
4911930,Trent,Hendrick,Trent Hendrick,Trent Hendrick,228,72,LB,0,0,10,29,1
4911952,Keyshaun,Elliott,Keyshaun Elliott,Keyshaun Elliott,225,75,LB,1,2.5,55,101,5
4911952,Keyshaun,Elliott,Keyshaun Elliott,Keyshaun Elliott,225,75,LB,1,2.5,55,101,5
4912116,Khalil,Jacobs,Khalil Jacobs,Khalil Jacobs,218,74,LB,3,3,22,53,0
4912120,James,Kreutz,James Kreutz,James Kreutz,225,72,LB,0,1,9,18,0
4912120,James,Kreutz,James Kreutz,James Kreutz,225,72,LB,0,1,9,18,0
4912190,Red,Murdock,Red Murdock,Red Murdock,220,75,LB,4,2,35,58,0
4912190,Red,Murdock,Red Murdock,Red Murdock,220,75,LB,4,2,35,58,0
4912226,Stone,Combs,Stone Combs,Stone Combs,219,72,LB,0,1,9,18,0
4912226,Stone,Combs,Stone Combs,Stone Combs,219,72,LB,0,1,9,18,0
4912241,Jahbari,Hill,Jahbari Hill,Jahbari Hill,205,73,LB,0,0,1,4,0
4912241,Jahbari,Hill,Jahbari Hill,Jahbari Hill,205,73,LB,0,0,1,4,0
4912241,Jahbari,Hill,Jahbari Hill,Jahbari Hill,205,73,LB,0,0,1,4,0
4912278,Tate,Zimmerman,Tate Zimmerman,Tate Zimmerman,221,73,LB,0,1,8,12,0
4912278,Tate,Zimmerman,Tate Zimmerman,Tate Zimmerman,221,73,LB,0,1,8,12,0
4912301,Ethan,Wesloski,Ethan Wesloski,Ethan Wesloski,229,73,LB,1,3,36,63,0
4912338,Aiden,Fisher,Aiden Fisher,Aiden Fisher,227,73,LB,0,1.5,38,91,6
4916838,Tyler,Jansey,Tyler Jansey,Tyler Jansey,230,72,LB,0,0,0,2,0
4916954,Jibreel,Al-Amin,Jibreel Al-Amin,Jibreel Al-Amin,210,75,LB,0,1,13,15,0
4916956,Blayne,Myrick,Blayne Myrick,Blayne Myrick,238,74,LB,0,0,2,3,0
4917088,Bryan,McCoy,Bryan McCoy,Bryan McCoy,225,72,LB,1,1,33,95,0
4917133,Noah,Matthews,Noah Matthews,Noah Matthews,237,77,LB,0,0,2,5,0
4917133,Noah,Matthews,Noah Matthews,Noah Matthews,237,77,LB,0,0,2,5,0
4917133,Noah,Matthews,Noah Matthews,Noah Matthews,237,77,LB,0,0,2,5,0
4917309,Gabe,Peterson,Gabe Peterson,Gabe Peterson,250,74,LB,0,3.5,28,51,0
4917327,Jonathan,Maldonado,Jonathan Maldonado,Jonathan Maldonado,213,78,LB,0,0,4,9,0
4917332,Jordan,Pollard,Jordan Pollard,Jordan Pollard,203,72,LB,1,0,47,73,0
4917332,Jordan,Pollard,Jordan Pollard,Jordan Pollard,203,72,LB,1,0,47,73,0
4917372,Antwone,Santiago,Antwone Santiago,Antwone Santiago,205,75,LB,0,0,6,9,0
4917397,Sidney,Houston Jr.,Sidney Houston Jr.,Sidney Houston Jr.,245,74,LB,1,8,35,59,1
4917397,Sidney,Houston Jr.,Sidney Houston Jr.,Sidney Houston Jr.,245,74,LB,1,8,35,59,1
4917622,Brandon,Miyazono,Brandon Miyazono,Brandon Miyazono,227,73,LB,0,0,8,13,0
4917859,Taurean,York,Taurean York,Taurean York,230,72,LB,1,3,32,66,0
4918098,Tony,Rojas,Tony Rojas,Tony Rojas,225,74,LB,1,1,6,16,0
4918098,Tony,Rojas,Tony Rojas,Tony Rojas,225,74,LB,1,1,6,16,0
4918098,Tony,Rojas,Tony Rojas,Tony Rojas,225,74,LB,1,1,6,16,0
4918098,Tony,Rojas,Tony Rojas,Tony Rojas,225,74,LB,1,1,6,16,0
4918098,Tony,Rojas,Tony Rojas,Tony Rojas,225,74,LB,1,1,6,16,0
4918098,Tony,Rojas,Tony Rojas,Tony Rojas,225,74,LB,1,1,6,16,0
4918433,Jean Claude,Joseph III,Jean Claude Joseph III,Jean Claude Joseph III,215,72,LB,0,0,2,2,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4918434,Justin,Cryer,Justin Cryer,Justin Cryer,225,73,LB,0,0,2,6,0
4921268,Brad,Spence,Brad Spence,Brad Spence,237,74,LB,0,0,7,16,0
4921270,Jeremiah,Telander,Jeremiah Telander,Jeremiah Telander,228,74,LB,0,0,12,30,1
4921271,Tyler,Thompson,Tyler Thompson,Tyler Thompson,220,77,LB,0,0,3,3,0
4921271,Tyler,Thompson,Tyler Thompson,Tyler Thompson,220,77,LB,0,0,3,3,0
4921271,Tyler,Thompson,Tyler Thompson,Tyler Thompson,220,77,LB,0,0,3,3,0
4921271,Tyler,Thompson,Tyler Thompson,Tyler Thompson,220,77,LB,0,0,3,3,0
4921271,Tyler,Thompson,Tyler Thompson,Tyler Thompson,220,77,LB,0,0,3,3,0
4921317,Jack,Sadowsky,Jack Sadowsky,Jack Sadowsky,245,74,LB,0,0,14,32,0
4921320,Jalen,Smith,Jalen Smith,Jalen Smith,226,73,LB,0,0,2,3,0
4921326,Daniel,Wingate,Daniel Wingate,Daniel Wingate,223,76,LB,0,0,6,8,0
4921326,Daniel,Wingate,Daniel Wingate,Daniel Wingate,223,76,LB,0,0,6,8,0
4921326,Daniel,Wingate,Daniel Wingate,Daniel Wingate,223,76,LB,0,0,6,8,0
4921442,Jaeden,Moore,Jaeden Moore,Jaeden Moore,240,76,LB,0,0,0,2,0
4921442,Jaeden,Moore,Jaeden Moore,Jaeden Moore,240,76,LB,0,0,0,2,0
4922981,Rasheem,Biles,Rasheem Biles,Rasheem Biles,195,73,LB,0,0,1,2,0
4922981,Rasheem,Biles,Rasheem Biles,Rasheem Biles,195,73,LB,0,0,1,2,0
4923043,Jamal,Anderson,Jamal Anderson,Jamal Anderson,215,74,LB,0,0,2,6,0
4923044,Jordan,Bass,Jordan Bass,Jordan Bass,215,76,LB,0,0,6,11,0
4923048,Deven,Bryant,Deven Bryant,Deven Bryant,216,71,LB,0,0,5,6,0
4923061,Ben,Cutter,Ben Cutter,Ben Cutter,224,72,LB,0,2,27,51,1
4923061,Ben,Cutter,Ben Cutter,Ben Cutter,224,72,LB,0,2,27,51,1
4923294,Kendall,Johnson,Kendall Johnson,Kendall Johnson,205,75,LB,0,1,3,7,0
4924139,Matt,Kingsbury,Matt Kingsbury,Matt Kingsbury,225,75,LB,0,0,2,4,0
4927787,Chantz,Johnson,Chantz Johnson,Chantz Johnson,225,73,LB,0,0,2,2,0
4927787,Chantz,Johnson,Chantz Johnson,Chantz Johnson,225,73,LB,0,0,2,2,0
4927787,Chantz,Johnson,Chantz Johnson,Chantz Johnson,225,73,LB,0,0,2,2,0
4927787,Chantz,Johnson,Chantz Johnson,Chantz Johnson,225,73,LB,0,0,2,2,0
4927787,Chantz,Johnson,Chantz Johnson,Chantz Johnson,225,73,LB,0,0,2,2,0
4927787,Chantz,Johnson,Chantz Johnson,Chantz Johnson,225,73,LB,0,0,2,2,0
4927787,Chantz,Johnson,Chantz Johnson,Chantz Johnson,225,73,LB,0,0,2,2,0
4954453,Cade,Uluave,Cade Uluave,Cade Uluave,230,73,LB,2,2.5,30,59,3
4954453,Cade,Uluave,Cade Uluave,Cade Uluave,230,73,LB,2,2.5,30,59,3
4954453,Cade,Uluave,Cade Uluave,Cade Uluave,230,73,LB,2,2.5,30,59,3
5001149,Bobby,Washington Jr.,Bobby Washington Jr.,Bobby Washington Jr.,220,75,LB,0,0.5,1,4,0
5001149,Bobby,Washington Jr.,Bobby Washington Jr.,Bobby Washington Jr.,220,75,LB,0,0.5,1,4,0
5001149,Bobby,Washington Jr.,Bobby Washington Jr.,Bobby Washington Jr.,220,75,LB,0,0.5,1,4,0
5001149,Bobby,Washington Jr.,Bobby Washington Jr.,Bobby Washington Jr.,220,75,LB,0,0.5,1,4,0
5001149,Bobby,Washington Jr.,Bobby Washington Jr.,Bobby Washington Jr.,220,75,LB,0,0.5,1,4,0
5001149,Bobby,Washington Jr.,Bobby Washington Jr.,Bobby Washington Jr.,220,75,LB,0,0.5,1,4,0
5041962,Jerry,Mixon,Jerry Mixon,Jerry Mixon,230,74,LB,0,1,3,5,0
5041962,Jerry,Mixon,Jerry Mixon,Jerry Mixon,230,74,LB,0,1,3,5,0
5041962,Jerry,Mixon,Jerry Mixon,Jerry Mixon,230,74,LB,0,1,3,5,0
5041962,Jerry,Mixon,Jerry Mixon,Jerry Mixon,230,74,LB,0,1,3,5,0
5041962,Jerry,Mixon,Jerry Mixon,Jerry Mixon,230,74,LB,0,1,3,5,0
5041962,Jerry,Mixon,Jerry Mixon,Jerry Mixon,230,74,LB,0,1,3,5,0
5075795,Dominic,Lolesio,Dominic Lolesio,Dominic Lolesio,245,76,LB,0,0,2,2,0
5075914,Isaiah,Chisom,Isaiah Chisom,Isaiah Chisom,219,72,LB,0,1,3,4,1
5076083,Latreveon,McCutchin,Latreveon McCutchin,Latreveon McCutchin,190,73,LB,0,0,6,10,1
5076083,Latreveon,McCutchin,Latreveon McCutchin,Latreveon McCutchin,190,73,LB,0,0,6,10,1
5076083,Latreveon,McCutchin,Latreveon McCutchin,Latreveon McCutchin,190,73,LB,0,0,6,10,1
5076108,Alexander,Kilgore,Alexander Kilgore,Alexander Kilgore,229,73,LB,0,4,26,33,0
5076123,Kooper,Ebel,Kooper Ebel,Kooper Ebel,225,76,LB,0,0,3,3,0
5076123,Kooper,Ebel,Kooper Ebel,Kooper Ebel,225,76,LB,0,0,3,3,0
