athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,general_fumbles_forced,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_sack_yards
4695346,Peyton,Reeves,Peyton Reeves,Peyton Reeves,317,74,DT,1,1.5,7,16,14
4695385,LaWilliam,Holmes,LaWilliam Holmes,LaWilliam Holmes,300,74,DL,0,1.5,11,26,5
4695386,Steven,Lewis,Steven Lewis,Steven Lewis,289,73,DL,0,1,12,33,7
4695458,Josh,Johnson,Josh Johnson,Josh Johnson,267,75,DL,0,1,9,21,1
4695606,Gavin,Nawahine,Gavin Nawahine,Gavin Nawahine,245,74,DE,0,0,2,2,0
4695607,Junior,Tafuna,Junior Tafuna,Junior Tafuna,310,75,DT,1,1,6,14,4
4695618,Kyler,Drake,Kyler Drake,Kyler Drake,279,76,DE,0,3.5,11,25,38
4695625,Jake,Saltonstall,Jake Saltonstall,Jake Saltonstall,270,76,DL,0,0,5,13,0
4695693,Jordan,Porter,Jordan Porter,Jordan Porter,260,76,DL,1,3,9,16,23
4695694,Adrian,Wilson,Adrian Wilson,Adrian Wilson,245,77,DL,0,1,7,12,3
4695761,Tyler,Huenemann,Tyler Huenemann,Tyler Huenemann,283,75,DT,0,2.5,10,19,23
4695807,Will,Dunn,Will Dunn,Will Dunn,300,75,DL,0,0,2,2,0
4695847,Johnny,Johnson,Johnny Johnson,Johnny Johnson,263,73,DE,0,1,7,13,0
4695860,Je'lin,Samuels,Je'lin Samuels,Je'lin Samuels,241,79,DE,0,1.5,6,10,8
4695877,Jason,Walker,Jason Walker,Jason Walker,255,75,DL,0,0,1,3,0
4695878,Richard,Hofus,Richard Hofus,Richard Hofus,285,76,DL,0,0,4,6,0
4695887,Jared,Dyer,Jared Dyer,Jared Dyer,294,77,DL,0,0,2,3,0
4695906,Dillon,Springer,Dillon Springer,Dillon Springer,281,74,DL,1,1,9,22,10
4695907,Brian,Vaganek,Brian Vaganek,Brian Vaganek,263,76,DL,0,0,3,14,0
4695931,David,Rowe,David Rowe,David Rowe,270,77,DL,0,4,13,26,24
4696051,Mikail,Kamara,Mikail Kamara,Mikail Kamara,265,72,DL,4,7.5,28,51,46
4696080,John,Costanza,John Costanza,John Costanza,277,76,DL,0,1,5,25,9
4696110,Tyler,Scott,Tyler Scott,Tyler Scott,315,73,DL,0,0,4,10,0
4696170,Jalen,Gopie,Jalen Gopie,Jalen Gopie,220,72,DL,0,0,10,24,0
4696175,Bayo,Gbowu,Bayo Gbowu,Bayo Gbowu,210,72,DL,0,0,6,13,0
4696185,Carson,Primrose,Carson Primrose,Carson Primrose,280,74,DL,1,2,23,45,14
4696230,Zander,Barnett,Zander Barnett,Zander Barnett,241,75,DL,0,7,10,22,31
4696424,Brandon,Roberts,Brandon Roberts,Brandon Roberts,275,72,DL,0,3,11,21,25
4696435,Tyler,Leavy,Tyler Leavy,Tyler Leavy,290,71,DL,1,1.5,22,34,13
4696449,Jacob,Ferguson,Jacob Ferguson,Jacob Ferguson,245,75,DL,0,1,2,7,9
4696459,Cannon,Butler,Cannon Butler,Cannon Butler,241,78,DL,1,4,8,14,37
4696491,Craig,Orlando,Craig Orlando,Craig Orlando,290,75,DL,0,0,7,16,0
4696744,Daniel,Caloca,Daniel Caloca,Daniel Caloca,310,76,DL,0,0,0,2,0
4696782,Elijah,Williams,Elijah Williams,Elijah Williams,260,73,DL,2,6.5,23,35,31
4696837,Rodney,Sopsher,Rodney Sopsher,Rodney Sopsher,275,73,DL,0,0.5,6,27,4
4696848,Cullan,Scott,Cullan Scott,Cullan Scott,295,74,DL,0,0,5,11,0
4696984,Xavier,Williams,Xavier Williams,Xavier Williams,294,76,DL,0,0,7,14,0
4697088,Bernadin,Fleurima Jr.,Bernadin Fleurima Jr.,Bernadin Fleurima Jr.,275,72,DL,0,1,4,5,7
4697142,Brayden,Wilson,Brayden Wilson,Brayden Wilson,265,77,DE,0,7.5,27,53,66
4697424,Ethan,Saunders,Ethan Saunders,Ethan Saunders,285,75,DL,0,0,2,2,0
4697543,Marcus,Brown,Marcus Brown,Marcus Brown,245,77,DE,0,0,8,21,0
4697588,Nehemiah,Magalei,Nehemiah Magalei,Nehemiah Magalei,309,73,DL,0,2.5,10,41,17
4697617,Sheldon,Newton,Sheldon Newton,Sheldon Newton,326,75,NT,0,0,16,22,0
4697755,Paris,Shand,Paris Shand,Paris Shand,280,77,DE,0,2,7,17,4
4697761,Dion,Wilson Jr.,Dion Wilson Jr.,Dion Wilson Jr.,300,77,DT,0,1.5,16,28,13
4698109,Rene,Konga,Rene Konga,Rene Konga,290,76,DL,1,1,5,8,3
4698112,Aaron,Lewis,Aaron Lewis,Aaron Lewis,260,77,DL,0,3,15,46,14
4698133,Shane,Bonner,Shane Bonner,Shane Bonner,220,72,DE,0,4.5,15,27,34
4698137,Brice,Bass,Brice Bass,Brice Bass,250,76,DE,1,2.5,10,26,21
4698144,Ty,French,Ty French,Ty French,230,75,DE,3,6,24,36,47
4698154,Charlie,Jackson,Charlie Jackson,Charlie Jackson,323,76,DL,0,0,9,20,0
4698181,Quintayvious,Hutchins,Quintayvious Hutchins,Quintayvious Hutchins,240,73,DE,0,0,1,3,0
4698264,Princeton,Toki,Princeton Toki,Princeton Toki,356,71,DL,0,0,1,8,0
4698293,Max,Villar,Max Villar,Max Villar,249,75,DL,0,0,8,14,0
4698303,Zach,Krotzer,Zach Krotzer,Zach Krotzer,270,73,DL,0,2,6,16,9
4698322,Miles,Kauderer,Miles Kauderer,Miles Kauderer,230,73,DL,1,2,13,30,10
4698390,Grayson,Mays,Grayson Mays,Grayson Mays,234,74,DL,0,1,12,32,14
4698397,Leon,Young,Leon Young,Leon Young,271,70,DL,0,1,4,12,6
4698572,Derrick,Shepard Jr.,Derrick Shepard Jr.,Derrick Shepard Jr.,305,75,DL,0,0,1,4,0
4698601,Eddie,Bierals,Eddie Bierals,Eddie Bierals,255,74,DL,0,3,15,26,14
4698617,Chauncey,Kratee,Chauncey Kratee,Chauncey Kratee,255,72,DL,0,0,14,24,0
4698710,Santana,Hopper,Santana Hopper,Santana Hopper,255,74,DE,0,2.5,14,32,19
4698728,Domonique,Orange,Domonique Orange,Domonique Orange,335,76,DL,0,0,5,14,0
4698829,Jaden,Gaines,Jaden Gaines,Jaden Gaines,242,76,DL,1,1,2,6,11
4699037,Tre,Colbert,Tre Colbert,Tre Colbert,333,75,DL,1,3,10,27,6
4699664,Devin,Lee,Devin Lee,Devin Lee,290,74,DL,0,0.5,3,15,1
4699802,Sabastian,Harsh,Sabastian Harsh,Sabastian Harsh,235,75,DE,0,3,27,48,20
4699865,William,Whitlow Jr.,William Whitlow Jr.,William Whitlow Jr.,260,74,DL,0,1,7,15,7
4700094,Devin,Dawson,Devin Dawson,Devin Dawson,285,75,DL,0,3,8,23,18
4701099,Neil,Politano,Neil Politano,Neil Politano,302,75,DT,0,2,4,13,20
4701103,Dylan,Ruiz,Dylan Ruiz,Dylan Ruiz,254,73,DE,0,3,17,30,19
4701104,Josiah,Silver,Josiah Silver,Josiah Silver,243,74,DE,0,5.5,22,38,29
4701105,Zach,Garron,Zach Garron,Zach Garron,221,75,DE,1,1,9,15,7
4702571,Austin,Firestone,Austin Firestone,Austin Firestone,258,77,DL,0,1,2,2,13
4702749,Fitzgerald,West Jr.,Fitzgerald West Jr.,Fitzgerald West Jr.,285,75,DT,0,0,0,2,0
4702756,Quency,Wiggins,Quency Wiggins,Quency Wiggins,265,78,DE,0,0,2,2,0
4702828,Anthony,Holmes Jr.,Anthony Holmes Jr.,Anthony Holmes Jr.,295,74,DL,0,2.5,13,21,16
4702900,Demone,Green,Demone Green,Demone Green,259,73,DL,0,2,7,12,5
4702906,Tre,Emory,Tre Emory,Tre Emory,303,74,DL,0,0.5,1,4,8
4703023,Michael,Diatta,Michael Diatta,Michael Diatta,279,76,DT,0,1,6,18,6
4703029,Rashaud,Pernell,Rashaud Pernell,Rashaud Pernell,250,76,DE,0,0.5,3,5,0
4703062,Beau,Atkinson,Beau Atkinson,Beau Atkinson,270,78,DL,1,3.5,11,19,22
4705085,Louce,Julien,Louce Julien,Louce Julien,255,74,DE,0,0,8,19,0
4705631,Chase,Simmons,Chase Simmons,Chase Simmons,245,76,DL,0,0,2,11,0
4705639,Donovan,Hinish,Donovan Hinish,Donovan Hinish,280,73,DL,0,1,4,10,7
4705675,Jayden,Thiergood,Jayden Thiergood,Jayden Thiergood,250,75,DE,0,0.5,5,17,6
4705926,Michael,Heldman,Michael Heldman,Michael Heldman,260,76,DL,1,2,13,22,18
4706680,Jez,Janvier,Jez Janvier,Jez Janvier,310,77,DL,0,0,5,8,0
4708163,Jorden,McDonald,Jorden McDonald,Jorden McDonald,249,76,DL,0,1.5,1,6,1
4708238,George,Gumbs,George Gumbs,George Gumbs,242,76,DE,2,3.5,15,34,15
4708409,Caden,Blum,Caden Blum,Caden Blum,265,77,DL,0,1.5,6,10,7
4708859,Amari,McNeill,Amari McNeill,Amari McNeill,295,76,DL,1,3,22,31,15
4709393,Edward,Vesterinen,Edward Vesterinen,Edward Vesterinen,284,75,DL,0,2,9,22,11
4709668,Jacob,Merrifield,Jacob Merrifield,Jacob Merrifield,290,75,DE,0,0,5,13,0
4709790,Bradley,Weaver,Bradley Weaver,Bradley Weaver,268,76,DE,0,4,14,31,9
4709810,Joshua,Nobles,Joshua Nobles,Joshua Nobles,250,74,DL,0,2,8,13,16
4709972,Tyce,Westland,Tyce Westland,Tyce Westland,235,77,DE,1,0.5,8,17,3
4709974,Mukendi,Wa-Kalonji,Mukendi Wa-Kalonji,Mukendi Wa-Kalonji,255,76,DL,0,1,6,13,14
4710007,Tariq,Jones,Tariq Jones,Tariq Jones,245,74,DL,0,2,8,17,10
4710012,Julian,Peterson,Julian Peterson,Julian Peterson,303,75,DT,0,1.5,2,5,14
4710015,Dion,Washington,Dion Washington,Dion Washington,288,75,DE,0,1,9,13,2
4710067,Malachi,Lawrence,Malachi Lawrence,Malachi Lawrence,270,76,DE,0,7.5,17,26,55
4710322,Deonte,Anderson,Deonte Anderson,Deonte Anderson,260,75,DE,1,0.5,10,38,4
4710331,Lamondre,Brooks,Lamondre Brooks,Lamondre Brooks,241,74,DL,0,1,6,9,4
4710422,Ahmed,Hassanein,Ahmed Hassanein,Ahmed Hassanein,272,75,DE,2,12.5,29,52,91
4710679,Jordan,Guerad,Jordan Guerad,Jordan Guerad,295,75,DL,1,2,21,38,15
4710767,Corey,Walker,Corey Walker,Corey Walker,270,77,DL,1,2.5,17,31,14
4710772,Kris,Caine,Kris Caine,Kris Caine,215,75,DE,0,0.5,0,6,5
4710780,Denzel,Lowry,Denzel Lowry,Denzel Lowry,280,73,DT,0,2,6,42,15
4710795,Kris,Trinidad,Kris Trinidad,Kris Trinidad,262,77,DE,1,2,10,35,9
4710803,Simote,Pepa,Simote Pepa,Simote Pepa,330,75,DT,0,0,2,6,0
4710805,Seni,Tuiaki,Seni Tuiaki,Seni Tuiaki,280,73,DT,0,0,13,25,0
4710838,Bennett,Adler,Bennett Adler,Bennett Adler,265,75,DL,0,2.5,8,26,17
4710856,Travonte,O'Neal,Travonte O'Neal,Travonte O'Neal,240,75,DL,0,0,5,11,0
4710859,Isaiah,Rogers,Isaiah Rogers,Isaiah Rogers,300,74,DL,0,0.5,7,17,6
4710867,Jaden,Wheeler,Jaden Wheeler,Jaden Wheeler,287,75,DL,0,2.5,10,20,12
4711233,Davonte,Miles,Davonte Miles,Davonte Miles,275,77,DL,0,0,8,14,0
4711234,Sir,Mells,Sir Mells,Sir Mells,300,76,DT,1,1,6,13,11
4711686,Caiden,Woullard,Caiden Woullard,Caiden Woullard,252,77,DL,2,9.5,18,39,58
4712462,Keith,Cooper Jr.,Keith Cooper Jr.,Keith Cooper Jr.,275,77,DL,0,5,15,30,43
4712465,Owen,Ostroski,Owen Ostroski,Owen Ostroski,262,74,DL,0,4,13,31,37
4713071,Levontae,Jacobs,Levontae Jacobs,Levontae Jacobs,285,75,DL,0,0.5,7,20,2
4713159,Dennard,Flowers,Dennard Flowers,Dennard Flowers,248,74,DE,0,0,3,12,0
4713220,Mason,Buono,Mason Buono,Mason Buono,300,76,DT,0,1.5,9,22,7
4713234,Matt,Nieves,Matt Nieves,Matt Nieves,220,74,LB,1,1,12,20,4
4713265,Daniel,Harrington,Daniel Harrington,Daniel Harrington,235,75,DL,0,0,2,3,0
4713319,Kendal,Harmon,Kendal Harmon,Kendal Harmon,260,74,DE,0,0,3,11,0
4713323,Johnny,Mitchell,Johnny Mitchell,Johnny Mitchell,325,75,DT,0,0,0,4,0
4714242,Gerard,Joseph,Gerard Joseph,Gerard Joseph,254,77,DL,0,0,2,8,0
4714294,Damonte,Smith,Damonte Smith,Damonte Smith,284,75,DL,0,0,4,7,0
4714387,John,Nelson,John Nelson,John Nelson,275,76,DT,0,0,2,6,0
4714418,Carter,Gilbert,Carter Gilbert,Carter Gilbert,306,76,DL,0,0,1,2,0
4714424,CJ,Nunnally IV,CJ Nunnally IV,CJ Nunnally IV,230,75,DL,1,7,35,65,44
4715344,Landon,Dean,Landon Dean,Landon Dean,270,77,DE,0,0,0,2,0
4715375,Makody,Robertson,Makody Robertson,Makody Robertson,330,75,DL,0,0,4,9,0
4715381,Robert,Rios,Robert Rios,Robert Rios,315,76,DL,0,0,10,20,0
4717429,Jaray,Bledsoe,Jaray Bledsoe,Jaray Bledsoe,274,76,DL,0,0,2,4,0
4718461,Miles,Bailey,Miles Bailey,Miles Bailey,280,76,DL,0,0,3,7,0
4718540,Malakai,Williams,Malakai Williams,Malakai Williams,225,77,DL,0,1,4,13,4
4720950,Jahzon,Jacks,Jahzon Jacks,Jahzon Jacks,260,76,DL,0,0,8,12,0
4722881,C.J.,Madden,C.J. Madden,C.J. Madden,230,76,DE,0,0,3,3,0
4726151,Nyjalik,Kelly,Nyjalik Kelly,Nyjalik Kelly,250,77,DL,0,0,4,8,0
4736500,Javon,Carter,Javon Carter,Javon Carter,258,76,DL,1,3,10,19,20
4736501,Lane,Lewis,Lane Lewis,Lane Lewis,226,74,DL,1,0.5,5,13,5
4736504,Jaden,Hardy,Jaden Hardy,Jaden Hardy,285,75,DL,0,0.5,13,18,2
4742092,Bishop,Thomas,Bishop Thomas,Bishop Thomas,305,74,DL,0,0,6,6,0
4746099,Kenny,Fletcher,Kenny Fletcher,Kenny Fletcher,230,75,DL,1,1,1,5,16
4747346,Chubba,Maae,Chubba Maae,Chubba Maae,347,74,DL,0,1,6,15,6
4749275,Jared,Kirksey,Jared Kirksey,Jared Kirksey,268,74,DL,0,0,5,9,0
4761578,C.J.,Tillman,C.J. Tillman,C.J. Tillman,305,72,DL,0,0,7,30,0
4765336,Jesse,Evans,Jesse Evans,Jesse Evans,248,74,DL,0,2.5,18,32,22
4769818,Joe,Brown,Joe Brown,Joe Brown,330,74,DL,0,0,5,16,0
4769838,Nick,Norris,Nick Norris,Nick Norris,262,76,DL,0,0,2,7,0
4769906,Liston,Richardson,Liston Richardson,Liston Richardson,251,70,DT,0,0,1,7,0
4770091,Gabe,Smith,Gabe Smith,Gabe Smith,228,75,DE,0,0,2,8,0
4775222,Ben,Seymour,Ben Seymour,Ben Seymour,244,74,DE,0,5.5,15,32,24
4775241,Easton,Payne,Easton Payne,Easton Payne,290,75,DL,2,1,12,29,7
4775246,Ben,Beecher,Ben Beecher,Ben Beecher,260,73,DL,0,0,6,15,0
4775281,Sheku,Tonkara,Sheku Tonkara,Sheku Tonkara,280,74,DL,0,0,4,8,0
4775289,Justin,O'Bannon,Justin O'Bannon,Justin O'Bannon,250,77,DL,0,1.5,9,11,16
4779447,Laytan,Tanuvasa,Laytan Tanuvasa,Laytan Tanuvasa,295,73,DL,0,0,1,10,0
4782662,Tristan,Monday,Tristan Monday,Tristan Monday,310,75,DL,0,0,2,9,0
4782663,Linus,Zunk,Linus Zunk,Linus Zunk,263,78,DE,0,0.5,3,7,1
4784593,Kalvin,Dinkins,Kalvin Dinkins,Kalvin Dinkins,305,74,DL,0,0,0,3,0
4791223,Jaxson,Moi,Jaxson Moi,Jaxson Moi,303,74,DL,0,0.5,3,15,5
4794105,Donterry,Russell,Donterry Russell,Donterry Russell,220,76,DL,0,1.5,11,19,9
4799966,Zack,Conner,Zack Conner,Zack Conner,227,77,DL,0,1,2,9,6
4804886,Zach,Rowell,Zach Rowell,Zach Rowell,281,75,DL,0,1,2,5,6
4806851,Sean,FitzSimmons,Sean FitzSimmons,Sean FitzSimmons,290,75,DL,0,0,1,2,0
4807124,Darren,Agu,Darren Agu,Darren Agu,242,78,DE,0,0.5,4,16,2
4808747,Jamaal,Whyce,Jamaal Whyce,Jamaal Whyce,323,75,DT,0,0,1,2,0
4808750,Venson,Sneed Jr.,Venson Sneed Jr.,Venson Sneed Jr.,265,76,DL,1,0,3,5,0
4812383,Tawfiq,Thomas,Tawfiq Thomas,Tawfiq Thomas,300,76,DL,0,0,3,4,0
4816082,Trevon,McAlpine,Trevon McAlpine,Trevon McAlpine,300,75,DL,0,1,6,10,5
4816091,Markus,Clark,Markus Clark,Markus Clark,290,73,DT,0,1,4,18,7
4816094,Russell,Davis II,Russell Davis II,Russell Davis II,220,75,DL,0,2.5,13,15,18
4816096,Jacob,Holmes,Jacob Holmes,Jacob Holmes,297,75,DL,1,4,7,16,19
4816097,Lance,Holtzclaw,Lance Holtzclaw,Lance Holtzclaw,225,75,DE,0,1,4,5,9
4816330,Isaiah,Smith,Isaiah Smith,Isaiah Smith,238,76,DE,0,5,14,26,31
4820574,Chris,McClellan,Chris McClellan,Chris McClellan,320,75,DL,0,0.5,7,23,1
4820577,DeSean,Brown,DeSean Brown,DeSean Brown,254,75,DE,0,0.5,3,7,2
4826502,Ikenna,Ezeogu,Ikenna Ezeogu,Ikenna Ezeogu,260,77,DE,0,1,6,16,5
4831989,Deone,Walker,Deone Walker,Deone Walker,348,78,DL,0,5.5,26,51,32
4832020,Kade,Kostus,Kade Kostus,Kade Kostus,255,74,DL,0,0,3,4,0
4832031,Pat,Caughey,Pat Caughey,Pat Caughey,264,77,DL,0,0,0,6,0
4832037,Denis,Jaquez Jr.,Denis Jaquez Jr.,Denis Jaquez Jr.,254,76,DL,1,1.5,5,12,7
4832060,Jahiem,Lawson,Jahiem Lawson,Jahiem Lawson,240,74,DE,0,0,1,2,0
4832593,Paul,Oyewale,Paul Oyewale,Paul Oyewale,275,76,DL,0,3,12,23,25
4832823,Anthony,Smith,Anthony Smith,Anthony Smith,280,78,DL,1,1,5,13,0
4832851,Lavon,Johnson,Lavon Johnson,Lavon Johnson,326,74,DL,0,1,4,5,2
4832891,Gilbert,Tongrongou,Gilbert Tongrongou,Gilbert Tongrongou,261,75,DL,0,0,1,6,0
4832922,Wesley,Williams,Wesley Williams,Wesley Williams,278,75,DE,0,1,11,37,2
4832953,Chase,Carter,Chase Carter,Chase Carter,255,76,DE,0,3,3,20,22
4833361,Dorian,Gates,Dorian Gates,Dorian Gates,213,76,DL,0,0,3,6,0
4833375,Kivon,Wright,Kivon Wright,Kivon Wright,240,75,DE,0,0,1,3,0
4833601,Tai,Leonard,Tai Leonard,Tai Leonard,275,76,DL,1,2,3,10,27
4833606,David,Oke,David Oke,David Oke,300,74,DL,0,0,3,9,0
4834814,Chibby,Nwajuaku,Chibby Nwajuaku,Chibby Nwajuaku,247,74,DL,0,0,1,3,0
4834815,Kyle,Thompson,Kyle Thompson,Kyle Thompson,284,75,DL,0,0,0,2,0
4836465,Brendan,Flakes,Brendan Flakes,Brendan Flakes,280,76,DL,0,0,5,12,0
4836472,Bryan,Thomas Jr.,Bryan Thomas Jr.,Bryan Thomas Jr.,235,75,DE,1,1,12,22,6
4837162,Rasheed,Lovelace,Rasheed Lovelace,Rasheed Lovelace,285,75,DL,1,0,7,27,0
4837188,Jordan,Phillips,Jordan Phillips,Jordan Phillips,311,75,DL,0,0,14,27,0
4837247,Deante,McCray,Deante McCray,Deante McCray,268,76,DE,0,1,17,35,11
4837252,Jack,Pyburn,Jack Pyburn,Jack Pyburn,250,75,DE,0,0,6,17,0
4837349,CJ,Bazile Jr.,CJ Bazile Jr.,CJ Bazile Jr.,250,73,DE,0,3,17,44,12
4837382,Montrell,Henderson,Montrell Henderson,Montrell Henderson,302,75,DL,0,0.5,9,29,4
4837384,Bradley,Mann,Bradley Mann,Bradley Mann,281,78,DL,0,1,6,13,2
4838553,MJ,Stroud,MJ Stroud,MJ Stroud,225,75,DL,0,0,7,13,0
4838678,Cameron,Crowell,Cameron Crowell,Cameron Crowell,260,75,DE,0,0,1,5,0
4839501,Zion,Young,Zion Young,Zion Young,265,78,DL,0,1.5,8,26,7
4858848,Anto,Saka,Anto Saka,Anto Saka,245,76,DL,1,4.5,6,11,32
4868356,Hero,Kanu,Hero Kanu,Hero Kanu,305,76,DT,0,1,8,10,5
4868594,Jalen,Swindell,Jalen Swindell,Jalen Swindell,308,74,DL,0,0.5,3,10,3
4868722,Iliyas,Fuavai,Iliyas Fuavai,Iliyas Fuavai,245,75,DE,0,0,3,5,0
4868926,Camden,Byrd,Camden Byrd,Camden Byrd,225,75,DL,1,1,9,13,16
4869314,Jaleel,Johnson,Jaleel Johnson,Jaleel Johnson,244,76,DE,0,1,4,10,7
4869585,Trevion,Williams,Trevion Williams,Trevion Williams,295,76,DL,0,0,1,6,0
4869598,Reginald,Hughes,Reginald Hughes,Reginald Hughes,230,74,DE,0,0,1,3,0
4869649,Ben,Roberts,Ben Roberts,Ben Roberts,310,74,DL,0,0,1,2,0
4869657,J.D.,Lampley,J.D. Lampley,J.D. Lampley,254,75,DL,0,2,9,16,12
4869658,CJ,Mims,CJ Mims,CJ Mims,305,74,DL,1,0.5,1,14,1
4869659,Corey,Warren,Corey Warren,Corey Warren,257,72,DE,0,0.5,3,6,4
4869732,James,Schott,James Schott,James Schott,235,76,DL,0,0,1,3,0
4869989,Micheal,Ibukun-Okeyode,Micheal Ibukun-Okeyode,Micheal Ibukun-Okeyode,265,78,DL,0,2.5,13,17,15
4870278,Kaleb,Artis,Kaleb Artis,Kaleb Artis,320,76,DT,0,0,0,3,0
4870614,Justin,Benton,Justin Benton,Justin Benton,290,73,DL,0,0,3,4,0
4870617,Rueben,Bain Jr.,Rueben Bain Jr.,Rueben Bain Jr.,275,75,DL,2,7.5,20,37,50
4870628,Jameian,Buxton,Jameian Buxton,Jameian Buxton,330,73,DL,0,0,0,2,0
4870640,Jamarious,Brown,Jamarious Brown,Jamarious Brown,285,75,DT,0,0,5,10,0
4870649,Kaven,Call,Kaven Call,Kaven Call,240,75,DE,0,0,2,2,0
4870667,Kelby,Collins,Kelby Collins,Kelby Collins,270,76,DE,1,1.5,6,23,6
4870670,Markis,Deal,Markis Deal,Markis Deal,315,77,DL,0,0.5,0,2,3
4870707,Keldric,Faulk,Keldric Faulk,Keldric Faulk,288,78,DL,0,0,18,33,0
4870722,Kobi,Gorman,Kobi Gorman,Kobi Gorman,279,74,DT,0,1,4,5,9
4870738,Caleb,Herring,Caleb Herring,Caleb Herring,226,77,DL,1,1,1,3,7
4870759,Ian,Geffrard,Ian Geffrard,Ian Geffrard,394,77,DL,0,0,0,2,0
4870779,Jordan,Hall,Jordan Hall,Jordan Hall,320,76,DL,0,0,6,10,0
4870781,A.J.,Hoffler,A.J. Hoffler,A.J. Hoffler,250,76,DE,0,0,2,3,0
4870783,Jason,Hammond,Jason Hammond,Jason Hammond,291,73,DT,0,0,2,3,0
4870812,Jamaal,Jarrett,Jamaal Jarrett,Jamaal Jarrett,350,77,DL,0,0,2,5,0
4870851,Bai,Jobe,Bai Jobe,Bai Jobe,235,76,DL,0,0,1,2,0
4870886,T.J.,Parker,T.J. Parker,T.J. Parker,255,75,DE,0,5,15,31,35
4870891,Cameron,Lenhardt,Cameron Lenhardt,Cameron Lenhardt,250,75,DL,0,3,9,16,17
4870908,Sydir,Mitchell,Sydir Mitchell,Sydir Mitchell,335,78,DL,0,0,3,3,0
4870926,Kennedy,McDowell,Kennedy McDowell,Kennedy McDowell,230,75,DL,0,0,1,3,0
4870960,LT,Overton,LT Overton,LT Overton,265,77,DL,0,0,6,17,0
4870969,James,Smith,James Smith,James Smith,296,75,DL,0,0,1,2,0
4870975,Jordan,Renaud,Jordan Renaud,Jordan Renaud,261,76,DL,0,0,0,4,0
4870990,T.J.,Searcy,T.J. Searcy,T.J. Searcy,245,77,DE,1,0.5,9,26,2
4870992,Jalen,Thompson,Jalen Thompson,Jalen Thompson,260,75,DL,1,2,4,19,5
4870993,Braylan,Shelby,Braylan Shelby,Braylan Shelby,245,77,DE,1,2,15,17,13
4871007,Keith,Sampson,Keith Sampson,Keith Sampson,304,75,DL,0,0,1,4,0
4871030,Jayden,Wayne,Jayden Wayne,Jayden Wayne,245,78,DL,0,0.5,4,10,1
4871049,Malik,Tullis,Malik Tullis,Malik Tullis,270,71,DL,0,0,6,9,0
4871052,Matayo,Uiagalelei,Matayo Uiagalelei,Matayo Uiagalelei,270,77,DE,0,2,7,16,8
4871055,John,Walker,John Walker,John Walker,310,76,DT,0,0.5,11,19,1
4871063,Peter,Woods,Peter Woods,Peter Woods,315,74,DT,1,0,13,22,0
4871072,Trey,Wilson,Trey Wilson,Trey Wilson,266,75,DL,0,1,5,7,5
4872750,Takari,Hickle,Takari Hickle,Takari Hickle,267,75,DL,1,2,2,6,16
4873084,Jon,Hill,Jon Hill,Jon Hill,248,77,DL,0,0,0,4,0
4873085,Jalen,Williams,Jalen Williams,Jalen Williams,310,75,DL,0,0.5,9,30,0
4873232,Mason,Graham,Mason Graham,Mason Graham,318,75,DL,1,3,19,28,19
4873443,Keyshawn,Burgos,Keyshawn Burgos,Keyshawn Burgos,240,77,DL,0,2,7,15,8
4874349,C.J.,McCray,C.J. McCray,C.J. McCray,246,75,DL,0,3.5,7,18,13
4874358,Zach,Lohavichan,Zach Lohavichan,Zach Lohavichan,280,75,DL,0,0,2,2,0
4874427,Daniel,Robledo,Daniel Robledo,Daniel Robledo,280,75,DL,0,3,5,23,17
4874525,Nathan,Latu,Nathan Latu,Nathan Latu,265,76,DE,1,3,13,29,16
4874626,Blake,Burris,Blake Burris,Blake Burris,300,77,DL,0,0,1,2,0
4875078,Jamond,Gordon,Jamond Gordon,Jamond Gordon,290,74,DT,0,1.5,6,16,10
4875123,Vincent,Anthony Jr.,Vincent Anthony Jr.,Vincent Anthony Jr.,246,78,DE,0,1.5,9,16,3
4875126,Horace,Lockett,Horace Lockett,Horace Lockett,341,78,DL,0,0,7,20,0
4875266,B.J.,Green II,B.J. Green II,B.J. Green II,270,73,DL,1,6,21,39,38
4875275,Darius,Long Jr.,Darius Long Jr.,Darius Long Jr.,310,74,DL,1,0,3,6,0
4875348,Milton,Hopkins Jr.,Milton Hopkins Jr.,Milton Hopkins Jr.,226,76,DE,0,0,1,2,0
4875355,Carmine,Bastone,Carmine Bastone,Carmine Bastone,300,74,DL,1,1,11,23,10
4875369,Jernias,Tafia,Jernias Tafia,Jernias Tafia,300,75,DT,0,0,1,4,0
4875381,Jordan,van den Berg,Jordan van den Berg,Jordan van den Berg,301,75,DT,0,0,5,9,0
4875398,Denver,Warren,Denver Warren,Denver Warren,300,74,DT,0,1,3,4,11
4875429,Blake,Mangelson,Blake Mangelson,Blake Mangelson,260,77,DE,0,0.5,9,27,4
4875440,Daishon,Folsom,Daishon Folsom,Daishon Folsom,285,74,DT,0,0,8,16,0
4875447,Daymond,Williams,Daymond Williams,Daymond Williams,285,75,DT,0,1,9,21,7
4875467,Nijel,McGriff,Nijel McGriff,Nijel McGriff,249,74,DL,0,0,9,16,0
4875468,Mason,Nelson,Mason Nelson,Mason Nelson,310,73,DL,0,3,16,32,15
